Date,Author,Content,URL,Rating,Language
2023-07-31,Doglover,"The dining experience was exceptional, with delicious and delectable dishes that left a lasting impression. Nikolai and staff’s culinary skills created a memorable evening, making it a must visit for any food lover. The ambiance and the incredible nature setting was stunning. Thank you for this unforgettable experience. Ann,Flemming, Pia and Claus",https://www.tripadvisor.com/ShowUserReviews-g15297031-d23236290-r906990820-Knystaforsen-Torup_Halland_County_West_Coast.html,5,en
2023-01-21,Henrik Halkier,"Cooking on fire! The motto of Knystaforsen really rings true, a great evening with superb and creative cooking, friendly staff, and pleasant ambiance. Many small servings based on local produce, strong on umami whether veggie, fish or meat that to excellent sauces. Cooking takes place over open fires outside also in winter, and sitting outdoors briefly around the fire for a quick æbleskive with gooseberry filling was brilliant, if a bit nippy. A great evening out, certainly worth more than one visit!",https://www.tripadvisor.com/ShowUserReviews-g15297031-d23236290-r875913676-Knystaforsen-Torup_Halland_County_West_Coast.html,5,en
2021-03-18,Henry,"Last fridag I had the distinct pleasure of dining in the spectacular restaurant Knystaforsen.  The place is absolutely magical, the people fantastic and the food.... Oh boy the food... AMAZING and almost impossible to describe. Like trying to describe a midsummer sundown to a blind man.  15 courses of utter sensory perfection created by the wizard chef Nicolai Tram. No shortcuts, No limits, 100% local. 1000% delicious and astonishing looking dishes.  From the moose tartar with pike roe - to cured pikeperch jaws smoked on juniper berry branches... I was left with goosebumps several times and my jaw dropped to many times i looked like a fish out of water.  Paired with wonderful wines and non alcoholic curiosity’s by sommelier Eva Helbæk Tram. Mind blowing and inspiring. Fireweed flower made into a sparkling dream!!   Guys this has to go on your bucket list!!  A huge thanks to wizard chef Nicolai Tram & super-sommelier Eva Helbæk Tram for a fireworks night never to forget.   P.s. If you find a hobbo outside your kitchendoor begging for scraps. Do not be alarmed. It’s just me going through what can only be described as “divine food withdrawal”.  ",https://www.tripadvisor.com/ShowUserReviews-g15297031-d23236290-r784763865-Knystaforsen-Torup_Halland_County_West_Coast.html,5,en
2024-10-06,Tutta D,"Thank you once again Knystaforsen for an unforgettable experience with your fine staff, wonderful food and sparkling drinks! We also booked overnight and breakfast which in itself was an experience! What a breakfast! Knystaforsen is well worth a visit if you like to eat a tasting menu with fantastically exciting food! 20 small dishes with a suitable drink! I have once again eaten things I probably never would have tried otherwise! This was our second visit and Knystaforsen has managed to become even more amazing! I highly recommend a visit to Knystaforsen!",https://www.tripadvisor.com/ShowUserReviews-g15297031-d23236290-r972782258-Knystaforsen-Torup_Halland_County_West_Coast.html,5,en
2024-08-04,Mogens B,"Magical summer evening where we were taken through over 20 unique servings that had all been prepared over open fire. Everything was served beautifully, so there was both for eyes and taste. Aesthetics at the forefront. All employees were relaxed, present and seemed proud.  The surroundings magical.  A completely magical evening that must be experienced again..",https://www.tripadvisor.com/ShowUserReviews-g15297031-d23236290-r963246737-Knystaforsen-Torup_Halland_County_West_Coast.html,5,en
2024-07-18,N.P.L,"Very expensive , there is not a single bottle of wine below 2600 kr on the map There is no doubt that all the dishes are well prepared and the place has a message  The food was good but we felt that the whole stay was too expensive In addition to paying for one night then you have to pay 500 kr per person for breakfast, we were installed on a small guesthouse but it was definitely not worth the money and it required a transport to and from the restaurant  The dishes were good but very small unfortunately A stay for 4 people with dinner and breakfast and a little wine yes it was 29.000 kr and definitely not worth it unfortunately",https://www.tripadvisor.com/ShowUserReviews-g15297031-d23236290-r960076011-Knystaforsen-Torup_Halland_County_West_Coast.html,4,en
2024-07-14,Lollo O,"Welcoming atmosphere in a beautiful setting. Well composed food with beautiful setup. All in the sign of fire. Good service with extra plus because they picked up their guests in the inn a few kilometers away so we did not have to think about transport when it is out in the woods.  I'd be surprised if they don't get their second star within 1-2 years, because that's where they are.",https://www.tripadvisor.com/ShowUserReviews-g15297031-d23236290-r959580010-Knystaforsen-Torup_Halland_County_West_Coast.html,5,en
2024-06-30,Trine H,"This is the second time we're here, now our kids should try it.  It is such a cozy place the food is not to describe it should be experienced  It's just the best ❤️🔥",https://www.tripadvisor.com/ShowUserReviews-g15297031-d23236290-r957350546-Knystaforsen-Torup_Halland_County_West_Coast.html,5,en
2024-04-29,PLJ,"In relation to the price, it is difficult to specify better than 3. The 7 dishes were good but small and they should ask if you want more of something. Ingredients mostly simple but well cooked. You couldn't get enough. The wine package with Nordic wines was good to begin with, but there was too much sweet/juice taste. But there are other wine packages that might be a better fit.",https://www.tripadvisor.com/ShowUserReviews-g15297031-d23236290-r948845730-Knystaforsen-Torup_Halland_County_West_Coast.html,3,en
2024-03-24,Jens N,"A thoroughly fantastic experience, a lovely and warm atmosphere and the food and wine menu were a perfect match. Can definitely be recommended and one for the list, must try.",https://www.tripadvisor.com/ShowUserReviews-g15297031-d23236290-r943583536-Knystaforsen-Torup_Halland_County_West_Coast.html,5,en
2023-10-01,Trine H,"Absolutely fantastic from the moment we arrived until we left. Beautiful place where the calm subsides and everything is enjoyed to the fullest. Will be greeted by the owner with a warm handshake and will be guided through one delicacy right after the other. Everything was so perfect, the place intimate and cosy. A place I really want to visit again ❤️",https://www.tripadvisor.com/ShowUserReviews-g15297031-d23236290-r919278091-Knystaforsen-Torup_Halland_County_West_Coast.html,5,en
2023-09-22,Jess M,"Hang on, we got one of the big ones on the experience yesterday 🥂🍾🙏 Thanks to Nicolai Tram and his amazing team.  Amazing what can be done over a fire, we're fans",https://www.tripadvisor.com/ShowUserReviews-g15297031-d23236290-r917958620-Knystaforsen-Torup_Halland_County_West_Coast.html,5,en
2023-08-07,Monica S,atmosphere - taste - scent - everything comes together in a higher unity! We would love to come again. And again. And again! The surroundings are like a fairy tale. The duvets in Villa Knystaforsen are airy in just the right fluffy way!,https://www.tripadvisor.com/ShowUserReviews-g15297031-d23236290-r908543057-Knystaforsen-Torup_Halland_County_West_Coast.html,5,en
2018-05-01,SSL19901,"My husband booked this place to celebrate my birthday with me. It was a cosy little restaurant with a semi open kitchen to enable guests to see the chef and the fleet in action.   All courses are with unexpectedly interesting presentation. This however in no way compromise the quality of the food.  The petite four was particularly worth mentioning -  they played a little game with guests at the end - to spot the edible stone like chocolate from a plate mixed with rel stones.   The service was impressive too.  Definitely falls within  the ""i will be back"" list",https://www.tripadvisor.com/ShowUserReviews-g14131014-d12086712-r577101891-Sincere-Sendagaya_Shibuya_Tokyo_Tokyo_Prefecture_Kanto.html,5,en
2023-10-13,MichMar08,Excellent restaurant.  Amazing and interesting food.  Good atmosphere.  Staff friendly with just the right amount of interaction not to make it stuffy as it can be in some Michelin star restaurants.   We had the Mediterranean Tasting menu without any add ins which was plenty and every course tasty.   Would highly recommend,https://www.tripadvisor.com/ShowUserReviews-g673340-d3745964-r921198550-Andreu_Genestra-Llucmajor_Majorca_Balearic_Islands.html,5,en
2023-07-31,Marjo082,"Unfortunately we didn't had the full experience. After a very friendly welcome, we were escorted to our table. Soon followed some snacks and our aperitif. We chose menu extreme and the surprise could begin. We were served the dishes quickly, in my opinion much too quickly. It all tasted very good except for the pork fat croissant. This one was really too big and not our favourite. Unfortunately, my table companion did not feel well, no, that was not due to the food, so we ended the evening early. So we were not able to enjoy the full menu and ended the evening with a feeling of guilt. Fortunately, all understanding came from the staff and they were kind enough not to charge for the full menu. Which we offcourse would have fully understood if they had. I certainly hope to be able to return one day to fully experience it. I do have a point of attention. The portions are correspondingly quite large for the extensive menu you normally get. I would create more balance in that and definitely lower the pace. That went really too fast.",https://www.tripadvisor.com/ShowUserReviews-g673340-d3745964-r907048599-Andreu_Genestra-Llucmajor_Majorca_Balearic_Islands.html,4,en
2023-07-17,Neuheimer,I can’t overstate what a superb evening we had at this restaurant. Every aspect was perfection - from the minute we entered the restaurant to our very last morsel - the attention to detail is found everywhere. Each course presented another opportunity to outdo the one before and the journey through the culinary delights of Mallorcan food gave the menu a connection to local fare which was a highlight. Sebastian and Benjamin were attentive and deeply knowledgeable and we both left the evening determined to return.,https://www.tripadvisor.com/ShowUserReviews-g673340-d3745964-r903780405-Andreu_Genestra-Llucmajor_Majorca_Balearic_Islands.html,5,en
2022-09-15,Candi,"Prior to visiting Andreu Genestra, we were excited to try the tasting menu and the hyper-locally produced dishes.   However, our expectations weren't met. The restaurant's head server was far from obliging, which is rare in a Michelin-rated restaurant. We've never experienced such arrogance or inability to be flexible whatsoever. We almost left before ordering, which we deeply regret not doing.   Since we saw the sommelier greeting tables with such positivity, we ordered the wine pairing but were disappointed when our table didn't receive the same treatment and attention as others nearby.   While the dishes on the tasting menu were stunningly presented, they lacked flavor and inspiration with some dishes relying on a heavy dose of salt as the main seasoning. During the service, we felt that the pacing between menu items was hurried and didn't give us time to enjoy the outside atmosphere.   A friendlier staff would have slightly enhanced our experience, but in conclusion, we had higher expectations for a night that cost 500 EUR.",https://www.tripadvisor.com/ShowUserReviews-g673340-d3745964-r860236024-Andreu_Genestra-Llucmajor_Majorca_Balearic_Islands.html,2,en
2022-09-06,skiipper,"Quite simply a gastronomic extravaganza!….Our second visit 6 years on…it did not disappoint….we went for the 12 courses and only just managed to finish everything!…From the waitresses,the sommelier,the manager and to Andreu himself,everybody was so pleasant and attentive…a fabulous evening !",https://www.tripadvisor.com/ShowUserReviews-g673340-d3745964-r858747324-Andreu_Genestra-Llucmajor_Majorca_Balearic_Islands.html,5,en
2022-06-08,Deana P,"This restaurant is magical!  A huge thank you to Andreu, David, Danny and all for making this a wonderful night.  The property is beautiful.  We had a lovely table for 8 on the patio under a beautiful canopy.  We all did the 12 course tasting menu with wine pairings.  It was well thought out using fresh ingredients grown on the property and very reasonable cost wise.  Andreu took the time to come visit our table and ensure everything was enjoyable.  I will absolutely be back and trying your other restaurants!",https://www.tripadvisor.com/ShowUserReviews-g673340-d3745964-r842090794-Andreu_Genestra-Llucmajor_Majorca_Balearic_Islands.html,5,en
2022-06-06,Sandra J,"Amazing! We tasted the menue with the wine. It was really an experience with different tasts, we’ve never been hade this before, perfect! We will come back of sure next time 👍",https://www.tripadvisor.com/ShowUserReviews-g673340-d3745964-r841773709-Andreu_Genestra-Llucmajor_Majorca_Balearic_Islands.html,5,en
2021-10-03,ZurichSwisspaar,"Enjoyed a wonderful evening with outstanding food, attentive and friendly staff. Really felt welcome. Variation of dishes was remarkable, even quite a few without meat or fish. Excellent wine recommendation for the white to start the evening. Without searching for the little hair in the soup, there was just one thing we were dissapointed. The three appetizer pieces at the beginning, Majorcan specialities were quite strange with diffucult taste.  Will come back",https://www.tripadvisor.com/ShowUserReviews-g673340-d3745964-r812818958-Andreu_Genestra-Llucmajor_Majorca_Balearic_Islands.html,4,en
2021-09-19,aliciaSuiza,"Having been to many great restaurants, I must say this was probably the best menu I have ever had. It is a true culinary experience for your senses. The menu combines flavours, textures, etc all using local ingredients and it is a tribute to the island of Mallorca.  We also did the wine pairing which was excellent. It combines some local Mallorcan wines and some other spanish wines, all of them simply amazing.   Service is perfect and the location is beautiful.   Do not miss this restaurant if you are in the area!",https://www.tripadvisor.com/ShowUserReviews-g673340-d3745964-r810680251-Andreu_Genestra-Llucmajor_Majorca_Balearic_Islands.html,5,en
2021-09-05,Koen A,We were looking forward to our gastronomic evening in Mallorca but Andreu Genestra at CAPDEPERA was slightly disappointing.   We took the signature menu and there were some courses which were excellent but some others were not to the level as you would expect from a Michelin star restaurant.   The waiters were very nice but they could not explain all dishes which is again a bit weird in such so-called top-notch restaurant.   We gladly spent some money for a beautiful gastronomic dinner but here we were not so glad about spending 420 Euros (for two persons) at this restaurant. This was just a bit too much for the lacking quality in some of the dishes. We had hoped for a bit better. ,https://www.tripadvisor.com/ShowUserReviews-g673340-d3745964-r808306433-Andreu_Genestra-Llucmajor_Majorca_Balearic_Islands.html,3,en
2021-08-31,William,"We went to this restaurant because our friends recommend us , they visited in 2019.  Unfortunately it was not worth at all.  Separately food was good  but not good enough what we paid…  It was not synchronization between  Basically everything was  pre-cooked in advance  We been served too fast …  We have a large experience with such a time of restaurants And as I said before it was not  following between. We took large menu with matching wine  well 9 plates 3 different vine only 😔 Everyone who reserved for gastronomic part of A.G.  We were sitting not very charming part of restaurant. What was surprising that others who where sitting at bistro part of restaurant that part was more charming and with live music .  My point is if you are looking gastronomic experience it’s not there u find  If you are looking to spend 230,00 euro per person    That’s the right place . Hope my comment can help you.",https://www.tripadvisor.com/ShowUserReviews-g673340-d3745964-r807531409-Andreu_Genestra-Llucmajor_Majorca_Balearic_Islands.html,2,en
2021-08-31,Juliet S,First class food and service. A cut above most other restaurants in the area. A very special place and an amazing experience. We will be back!,https://www.tripadvisor.com/ShowUserReviews-g673340-d3745964-r807437262-Andreu_Genestra-Llucmajor_Majorca_Balearic_Islands.html,5,en
2021-08-29,Shorty07,Andreu Genestra is certainly not the typical star restaurant. The atmosphere and service are pleasantly relaxed and not as stiff as in other star restaurants. The food is also more down-to-earth (at a very very high level) and not as forced experimental as in others. We liked it much better here than in the neighboring Voro.,https://www.tripadvisor.com/ShowUserReviews-g673340-d3745964-r807145040-Andreu_Genestra-Llucmajor_Majorca_Balearic_Islands.html,5,en
2021-07-25,LBProfessional,"We loved Son Jaumell, and their staff couldn’t have been more hospitable during our stay. Naturally we were really rooting for their prized Michelin starred dining, but unfortunately it feel slightly short basis our experience of these calibre restaurants. Regrettably, I agree with other reviewers there are courses within the tasting menu that are hit and miss, and at times real flavour and spark is missing. Off the sensations menu the homemade olive oil and tapenade was just wonderful, but while the peanut course was bereft of any punch or flavour. The only true Michelin style standard came with the rice/foie based course which was rich and intense but poorly followed by a mushy Ray(didn’t feel fresh), and a very bland suckling pig - the cracking was flavourless. To be clear the staff were fantastic and knowledgable over the whole evening, and I really enjoyed the wine pairings - the tarragona fortified wine with the cheese was superb. I worry that maybe a bit of complacency is creeping in, and perhaps a bit of reinvention is needed to get it back to the gastronomic standard Andreu Genestre must wield. The surroundings are lush, and the local farm concept is superb. All the best for the future. ",https://www.tripadvisor.com/ShowUserReviews-g673340-d3745964-r799707277-Andreu_Genestra-Llucmajor_Majorca_Balearic_Islands.html,3,en
2021-07-09,Anne-Sophie D,"Very good flavours, original salty/fruity experience  Right size of dishes and good pace between each one. Location is great, everyone is really nice and explains the meals and their flavours. Huge congrats to the master of cheese who ´s knowledgable, passionate and picked up amazing cheeses for us. Too bad that we had to start eating our first 2 dishes without wine... not the best experience unfortunately",https://www.tripadvisor.com/ShowUserReviews-g673340-d3745964-r796346877-Andreu_Genestra-Llucmajor_Majorca_Balearic_Islands.html,4,en
2021-06-30,Hobbitu,"It was quite a mixed bag. Some very interesting flavors and combinations. But mostly pushing the experimental aspect too far and missing out on a solid, delicious basis. There are no dishes from the sensations tasting menu we would love to have for a main another day. The modern interpretation of Crêpe Suzette at the end and the olive oil course in the beginning were probably the best.  Unfortunately there were some „mistakes“ for a star rated restaurant. We asked, for example, to slow down the pace after delivering first few courses literally plate after plate. They did that for one course and went immediately back to the super fast pace afterwards. Or we were alcohol free the whole night (not by choice!) and got juice pairing but got served a brandy as part of the dessert without even been asked or offered an alcohol free alternative. Lastly, the portion size was just too big (in particular the aubergine and rice dish) and we asked them to cut half the portions and to share the desserts. The former ended up in a not so nicely, literally pulled off some parts of the main component.  The location appears beautiful at first sight but is mediocre at the best. It’s lacking style and interior design. The garden lounge where you get drinks before dinner was not well maintained and felt improvised.",https://www.tripadvisor.com/ShowUserReviews-g673340-d3745964-r794966578-Andreu_Genestra-Llucmajor_Majorca_Balearic_Islands.html,4,en
2021-05-29,Na Turel,I just had dinner at Andreu Genesta’s restaurant. The experience was sublime. I believe their sommelier Dani is the best sommelier I ever encountered. And I met a few. Dani asked was our taste was. He listened and understood. He offered us splendid and unchartered wines - totally in line with our expectations. This guy has genuine passion for his job and overdelivers. Staff was incredibly friendly.  How to describe the food? How do you define love? Merci. Merci. Merci.,https://www.tripadvisor.com/ShowUserReviews-g673340-d3745964-r790378077-Andreu_Genestra-Llucmajor_Majorca_Balearic_Islands.html,5,en
2020-08-31,JeremyS1_10,"A triumph of style over content. The presentation was great but the food itself failed to live up to the excitement of the build up. It is tiring and dull to be given a lecture before every course about what you are about to eat . Like conceptual art that only makes sense when someone explains it to you first. It would be better if the food were allowed to speak for itself. But it would also help if the staff did not speak like automatons programmed to give the same explanation of every dish - but not as if they meant it - to be fair it is hard to be expressive when you are wearing a mask.  We were excited to get a table, but left underwhelmed alas.",https://www.tripadvisor.com/ShowUserReviews-g673340-d3745964-r768152901-Andreu_Genestra-Llucmajor_Majorca_Balearic_Islands.html,3,en
2020-08-10,Martine A,"We visited the restaurant in August 2020 with our two children of 12 and 16 years. We had the Extrem Mediterranean menu and it blew us away.   It was experimental and new-thinking and pushed our boundaries, creating an unforgettable experience which is exactly what we expect from a Michelin star restaurant. The techniques were sophisticated and the ingredients just delicious.  The surroundings were just gorgeous and the staff so attentive and kind, also to the children. They even accomodated that our daughter is a pescetarian with no problem at all.  I will not go into more detail as I think it should just be an experience to be had without knowing too much in advance.  Just go for it!",https://www.tripadvisor.com/ShowUserReviews-g673340-d3745964-r764111714-Andreu_Genestra-Llucmajor_Majorca_Balearic_Islands.html,5,en
2020-07-31,KJ Percy,"Let me start my saying that we don’t often frequent these types of restaurants but it was a special occasion and we wanted to do something different. We enjoyed many of the courses and in particular the earlier ones of oil, fruit soup (pictured), veggie terrine and falafel, but the later courses were not for us (tuna, prawn, puddings). The cheese plate was gorgeous though. Also we didn’t expect so much food and length of time (again probably our inexperience). It was 4 hours and portions were larger than you would expect (in my view) for 9 courses PLUS amous Bouche and petit fours. Love just too much and too long for us.",https://www.tripadvisor.com/ShowUserReviews-g673340-d3745964-r762409010-Andreu_Genestra-Llucmajor_Majorca_Balearic_Islands.html,4,en
2020-07-24,Zillah,"As l promised in my last review of the Predi Son Jaumell Hotel Rural, l will now be featuring our experience in the one Michelin Star restaurant which belongs to the maestro chef, Andreu Genestra. The restaurant is made up of inner and outside dining areas. We have dined in both and had equally nice experiences. The layout is quite simple, but pleasant. I actually prefer the outside restaurant as it overlooks the beautiful gardens with their spacious lounging areas. The view at sunset is simply spectacular.  Apart from the exquisite meals one is bound to experiences here, Andreu Genestra’s choice of various types of exotic tableware are also a sight to behold - very unique and unusual! His sense of innovative style was also displayed in the presentation of the cheeses which are served on broken earthenware which put together form the shape of the island of Mallorca. 👍🏾The meals are very tasty, artistically presented and truly representative of the different regional flavours. The maestro chef himself also always makes the point to come out to greet guests, as well as personally serving out  dishes while giving background information about these. It’s always a pleasure to eat here and enjoy the culinary experience! 👍🏾",https://www.tripadvisor.com/ShowUserReviews-g673340-d3745964-r761363851-Andreu_Genestra-Llucmajor_Majorca_Balearic_Islands.html,5,en
2019-10-02,Runningmum49,"Everything about this restaurant and food is fantastic!   We had the most wonderful relaxed time!  Each course was beautifully presented and tasted exquisite.   Thank you for a wonderful afternoon, in a fantastic environment and the best food ever!  ",https://www.tripadvisor.com/ShowUserReviews-g673340-d3745964-r714832321-Andreu_Genestra-Llucmajor_Majorca_Balearic_Islands.html,5,en
2019-09-11,Falconer2,"Highly recommended and decided to go. Late afternoon we made a reservation via their website, leaving the credit card details for a reservation for that evening and awaited confirmation. It did not arrive and not being able to get anyone by phone to check they were expecting us and given the restaurant was a 40 min drive away, we made other arrangements. Then one hour after the time of the requested reservation a Genestra colleague called asking where were we. We explained the situation and how disappointed we were. Bearing in mind this all took place in a 5 hour window, the Andreu Genestra  maître d′ decided to charge £60 per person cancellation fee and took the payment from the credit card. A rather mean act by an individual who has no care for the value of tourists or the reputation of the restaurant. I have no doubt the food is as stated, but recommend than NO ONE leaves their credit card details on there for fear it could be abused.",https://www.tripadvisor.com/ShowUserReviews-g673340-d3745964-r708842518-Andreu_Genestra-Llucmajor_Majorca_Balearic_Islands.html,2,en
2019-08-31,RosaRen,"Enjoyed a fantastically tasteful lunch with friends today. Can't praise the food much enough! Absolutely lovely, tasteful and with a humble twist to it. Just delicious. Very relaxing and joyful afternoon.",https://www.tripadvisor.com/ShowUserReviews-g673340-d3745964-r705035789-Andreu_Genestra-Llucmajor_Majorca_Balearic_Islands.html,5,en
2019-08-28,Elona B,We visited the restaurant in order to celebrate my in laws wedding anniversary and we absolutely enjoyed it. The food and service were wonderful. Every dish was accompanied by an explanation of the ingredients. My favorite dishes would have to be the cheese plate and the desert served on a map of Mallorca!!,https://www.tripadvisor.com/ShowUserReviews-g673340-d3745964-r703951170-Andreu_Genestra-Llucmajor_Majorca_Balearic_Islands.html,5,en
2024-10-06,Traveling Willobies,What a fun place and gustatory delight. It is very expensive relative to other Turkish restaurants. But every bite was a joyful experience.,https://www.tripadvisor.com/ShowUserReviews-g293974-d7178552-r972882046-Neolokal-Istanbul.html,5,en
2024-10-06,Freya,"A pleasant fine dining experience. The vegetarian tasting menu is lovely, the food delicious and they have great cocktails.  The service could be a bit better.",https://www.tripadvisor.com/ShowUserReviews-g293974-d7178552-r972845845-Neolokal-Istanbul.html,4,en
2024-10-03,Cemil G,"I had been to Neolokal a few times some years ago, pre-Covid, and was happy with my meals. It then served very good Turkish cuisine with a touch of sophistication.  In the meantime, NeoLokal got awarded a Michelin star and a Green Michelin star. Unfortunately, my recent visit was unfortunately a pretty bad experience. It has become a pretty pretentious restaurant (watching a small film on an iPad before a dish ??!!), with non describable bland food and pretentious, haughty service. We had chosen one of the 2  wine flights proposed to accompany our meal (fixed menu), and the sommelier had described all the wines on the flight. However, the last 2 wines served were different than the ones described and were rest of bottles (presumably from another wine flight) - we literally  received tasting portions for the last 2 wines as there wasn't much left in the bottles. I presume the sommelier didn't want to open new bottles for us, as we were the last table in the mostly empty restaurant. Food was uniformly bland, with the best dish being the one presented by the iPad video (based on morel mushrooms, which, ironically for a green star michelin, are not in season).  To cap this off, the bill came to 250 euros per head. I don't remember the last time I've had such bad value for money.  I can't say whether the restaurant received the star based on the experience I've had, or was ruined after the Michelin star by changing its cuisine and jacking up the prices. Regardless, this was pretty bad on all fronts.  There's much better food to be had in Istanbul at more reasonable prices. I'm steering well clear in future.",https://www.tripadvisor.com/ShowUserReviews-g293974-d7178552-r972368794-Neolokal-Istanbul.html,2,en
2024-09-26,J2024,"A certain price range brings certain expectations whether you consider that fair or unfair is up to the individual.  So What do I expect at this price range? Exemplary, knowledgeable friendly service and a memorable meal great across the board with at least a couple of truely outstanding dishes.  So I made a reservation for 9 pm had been in contact with the restaurant throughout the week. I arrived at 2015 approx intention to have a couple or more cocktails seated at the bar said to host brought me outside past the bar to the seated area at this stage if I wasn’t going to be able to sit at the bar I would rather be inside with a view so I asked to be put inside by a window . I managed one cocktail Aztec dream quite nice but were pushing to get started I think they asked me for my menu chiloices this is where I knew there would be issues because I had already been emailed in advance and asked for my menu choices in my case the standard tasting menu and the premium wine pairing system allegedly because the restaurant espouses a sustainable ethos and only does enough to match customers on the night fair enough great idea in practice but obviously wasn’t true or a sloppy night since I had already picked but I  finished my cocktail looking for another but they had already started with the food again well before 2100 so I just went with the wine, asked for the wi fi access again took ages.  Of the food the mushroom morel was great, the lamb three styles was at least interesting and the bonito was the one dish that matched my expectations fabulous across the board everything else completely forgettable.  The premium wine list was at least interesting a collection of premium Turkish wines I am not familiar with Turkish wines and it was a pleasure to become acquainted but even there when I ventured a couple of questions at the sommelier he looked at me blankly and walked away which to be fair may have been just a language barrier.however the fact that no one from beginning to end including when I was paying asked me how I got on is, at this level, unforgivable maybe the fact I was a solo diner was a factor? Look not the worst meal I ever had , not by a long shot, but at this level Michelin it was the only one where I have been slightly frustrated and very bored throughout make of that what you will.",https://www.tripadvisor.com/ShowUserReviews-g293974-d7178552-r971486180-Neolokal-Istanbul.html,2,en
2024-09-20,Rune Glad,"Situated in a library on the top floor this restaurant offers some dishes that really does make a new take on traditional Turkish cooking. Some of the dishes are a bit foreign for a Western European palate but worth trying out. I for one LOVED their mushroom dish and at the same time disliked their fish dish - their take on fish’n chips (see picture).  The service was OK but felt a little distant and stressed.  The view was definitely great, after the sun set, when all you could see was the lights from the old town with Hagia Sofia as the crown jewel :)",https://www.tripadvisor.com/ShowUserReviews-g293974-d7178552-r970601381-Neolokal-Istanbul.html,3,en
2024-09-13,Nick L,"My son and I enjoyed the most amazing preset dinner meal - the chef's journey for us included about 12 small courses. My son enjoyed special wine pairings with each course. And pre-dinner the cocktails were creative and distinct. The wait staff was well informed as they explained each course and suggested the order of what we ate if there were multiple items in that round. This will be a 23-3 hour experience and while expensive, well worth it.",https://www.tripadvisor.com/ShowUserReviews-g293974-d7178552-r969569244-Neolokal-Istanbul.html,5,en
2024-09-10,OpulentCritiques,Frankly I am not a big fan of tasting menu restaurants which are now called Fine Dining First of all last year Michelin came to Turkey and gave stars to anyone who paid which is really a joke since than I decided to avoid any restaurant with a Michelin Star  Contemporary cuisine or fine dining what ever this restaurant tries to do is failing rather Badly  Food was nothing spectacular the view is nothing out of extra ordinary and are many other places simpler and better Why waste your time and money at an average restaurant,https://www.tripadvisor.com/ShowUserReviews-g293974-d7178552-r969228385-Neolokal-Istanbul.html,3,en
2024-09-01,tcoyote,"First visit to this fine dining venue.  We ate outside with lovely view of Golden Horn and old Istanbul.   Neolokal tasting menu is a ""gourmet' take on Turkish cuisine that sometime seemed to be trying too hard.  We were particularly amused by the pretentious video they made of their morel mushroom course as were several other guests.  Not necessary as the entree spoke for itself.   Several of the courses arrived lukewarm and we felt for the staff which had to truck every course up a significant flight of stairs (kitchen on different level than guests).  We enjoyed our dinner but there are a host of better places to eat in Istanbul.",https://www.tripadvisor.com/ShowUserReviews-g293974-d7178552-r967792323-Neolokal-Istanbul.html,4,en
2024-06-07,Simon Baker,"Once upon a time, a quirky artist decided to swap his canvas for a plate and took his talents to Neolokal, a Michelin-starred restaurant in Istanbul. The artist’s mission? To create a feast for the eyes, if not for the taste buds.  As we entered Neolokal, we were greeted by a gallery of glassware and ceramics that could make a museum curator green with envy. Each plate was a canvas, and each dish a masterpiece—but only in appearance. It’s as if Neolokal hired Michelangelo to plate their food, but left the cooking to someone who thinks salt and pepper are exotic spices.  The meal began with an array of appetizers that looked like they were designed by a team of architects. Each bite was visually stunning, a kaleidoscope of colors and shapes, like a modern art piece you almost feel guilty for eating. However, one nibble in and you realize that the excitement ends at the eyes. The flavors were fresh and authentic, yes, but boring.  Then there was the foam. Oh, the foam! So many dishes came with its own fluffy cloud, a frothy crown atop each plate. It felt like Neolokal had an obsession with foam, perhaps believing it could carry the flavor burden. Instead, it felt like we were dining in a culinary car wash, where every taste got lost in a sea of bubbles. The foam was everywhere—salads, mains, even the desserts &  cocktails. I half-expected my coffee to come with a side of foam, and a barista in a scuba suit.  The following courses continued the trend—each one a Picasso on a plate, visually breathtaking but with flavors that were more 50 shades of beige. The dishes didn’t push any flavor boundaries; they played it safe, opting for elegance over excitement. Neolokal’s approach seemed to be ‘dress to impress,’ but they forgot that our tongues don’t care about haute couture—they want a flavor explosion, not a fashion show.  As we sipped our wine from glasses that looked like they were sculpted by Rodin himself, we couldn’t help but feel a little underwhelmed. Neolokal delivered a sensory feast for the eyes, but left our taste buds yearning for something more daring, something that would challenge and excite. It was a meal that satisfied the Instagram feed, but left the palate looking for more.  In the end, Neolokal is a place where the plate is the star, and the food is its understudy. It’s a restaurant that knows how to wow visually, but needs to remember that eating is not just about looking—it’s about tasting, and that’s where they missed the mark. If you’re after a meal that’s as beautiful as a museum exhibit but tastes like a chef’s day off, then Neolokal is your destination. Just don’t expect your taste buds to send a post card.   Oh and whilst money isn't everything, they charged €450  for three glasses of cognac. An entire bottle is €350... #justsayin",https://www.tripadvisor.com/ShowUserReviews-g293974-d7178552-r954117817-Neolokal-Istanbul.html,3,en
