Date,Author,Content,URL,Rating,Language
2020-10-12,Isabelle B,"We have been there twice and were charmed each time. The welcome is warm, the team professional, the chef friendly. And we give a special mention to Kevin, the sommelier who unfortunately is leaving for other projects. We wish him a lot of success! And of course, we give 5 stars to the meal, exceptional, with magnificent colours and flavours. Their nomination as ""Best Vegetables Restaurant number 1 of the world"" is well deserved ! Long live the vegetal !",https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r774020739-La_Distillerie-Bourglinster.html,5,en
2020-08-26,msgtoelina,"We have always been carnivores through and through. La Distillerie may just have changed the lifetime habit of always thinking meat dishes are more delicious. Because the menu we had at La Distillerie was a truly eye opening experience! From the radish served in the edible soil until the heart of the sunflower every single dish was spectacular! The balance, and the way each flavor complimented each other, was simply perfect! The service was top notch, as one would expect in this level establishment, and the timing of the dishes was impeccable. We will certainly recommend this restaurant and will be returning in the autumn.",https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r767163834-La_Distillerie-Bourglinster.html,5,en
2020-08-09,P85,"The restaurant is located in the Bourglinster Castle. The location is obviously beautiful. The courses were all vegetarian. They were arranged in a very artistic way, absolutely marvelous. The taste was great to. The prices are quite high. If the service had been more attentive this would definately be a 5 point critic.",https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r763866582-La_Distillerie-Bourglinster.html,4,en
2020-06-26,Tempsdor,"This was a totally new experience that i would highly recommend!! Astonishing cuisine created by René Mathieu only from plants, herbs and fruits which are handpicked locally in this beautiful nature. No gluten, no added sugar, and 100% vegan with flavors and surprises, which will keep you wanting more with each bite!   The service was perfectly in harmony with the atmosphere!   Definitely will return soon!!",https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r758247638-La_Distillerie-Bourglinster.html,5,en
2020-06-16,Napoleon_Lux,"I had booked a table for 3 (my wife, 6 year old son and myself) for lunch on Mothers' Day at the restaurant. I am  a regular customer of the Brasserie (which is great and has in my view the best price to quality ratio in Luxembourg), and the second visit to the restaurant. My wife and I opted for the vegetarian menu. There are not many words to describe the food other than to say that it is a true revelation; compared to the earlier visit, I think it still has gone op a notch. The research that the Chef is putting into the local flora, the range of (local) herbs that he uses in his food, the complexity of flavors that he creates with vegetables and herbs only, and the extraordinary combinations are a testimony to the chef's talent and passion. My son had a smaller version of the menu (which does however feature the same dishes) - and I liked the fact that all of the amuse-bouche came for the 3 of us.  We really enjoyed this fantastic meal. I have been to many Michelin restaurants, most of them are great - with the focus on herbs and vegetables at this level, the Distillerie is however special - and in my view, one of the best vegetable based restaurants in the world.",https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r757532703-La_Distillerie-Bourglinster.html,5,en
2020-03-08,Oleg_Tupchii,"My fiancee and I tried both menus (Earth and Sea, Flora and Fauna). Apart from one dish with leek, everything was exquisite and tasty.  What we liked most are desserts (especially, a ""fake"" orange). Highly recommend  La Distillerie as it is truly an outstanding culinary experience.",https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r749931369-La_Distillerie-Bourglinster.html,5,en
2020-03-04,piyum11,"we wnet for dinner on saturday night recently, while the chateau itself is beautiful, the restaurant is so so underwhelming with very bright light and just a bare hall and tables,no decor, no ambience. All you can hear is other customers talking. its a chateau, they should have had a fireplace, or atleast curtains at the very least. all wuld have been forgiven but the meal was just bad, the central theme was smoke, the smokiness in some of the courses was actually the only good taste, we tried the veg and the non-veg course,  understandably the vegetables were seasonal and one would expect them to be tasty or interesting. It was neither, from a potato dish that had a lot of  raw potato pieces, to oven baked cabbage leaves, celery bits on cabbage, nothing tasted good. The dessset was the biggest let down, i left most of my dishes on the plate and the hostess would only smile and say hope it was ok, well I left most of it so .... I really wanted to like it but it was below par, the wine was good not standout, but at 400 euros for two people, i would take my money elsewhere. I was still hungry when i left the restaurant.",https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r749192023-La_Distillerie-Bourglinster.html,2,en
2019-12-16,Kmiotek C,"It is always a pleasure to return to La Distillerie. Rated as one of the top chefs of vegetarian cuisine worldwide, René Mathieu is also most inventive when it comes to association and presentation of classic food / meat. Despite his (only) single Michelin star, for me this is Luxembourg's top restaurant. Only negative this time: the sommelier was very sparing while filling glasses on the not so cheap wine pairing option.",https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r733029913-La_Distillerie-Bourglinster.html,5,en
2019-07-13,adrianwells2011,"Impressive setting in Chateau de Bourglinster.  Restaurant intimate if a trifle lacking in atmosphere and buzz. Food Michelin standard. Intricate, possibly fussy. Taste subtle and sophisticated. Lovely service. An experience worth having. ",https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r689281874-La_Distillerie-Bourglinster.html,4,en
2019-05-21,Alexandra,"The restaurant impressed me by the way all plates were presented. Beautiful ambiance for a business or romantic dinner. Despite the beautiful presentation, I was not so impressed with the food, especially the starters.  The waiter also mistaken the water, pouring my still water in my partner's glass, while he was serving sparkling. It happened twice. We did not mind this, even though this should not happen in a restaurant rated as 1 Star Michelin.",https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r675457988-La_Distillerie-Bourglinster.html,4,en
2018-07-22,Marie,"The food was good but the atmosphere was very stiff. When I told my son where I was going he said "" I hope your not hungry!"" One of the couses was literally one cherry cut in half covered with some cheese.  As a special effect for dessert the waiter brought dry ice in a bowl and poured Hermes Perfum over it so the table would be covered in perfumed smoke ( what the heck?) When we left with a bill of 630€ for 4, the chef who had sat down at the table next to us, did not even look up let alone said good-bye.  If they want another Michelin Star they need to step it up and polish up on their manners! Also, the toilets are not up to standard. Will NOT go back! ",https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r598600594-La_Distillerie-Bourglinster.html,3,en
2018-06-28,Michael R,"The presentation was matched with wine parings that were excellent . The “8 course” menu was great and the service was impeccable! Very attentive   If you want a great dining experience, try this place!",https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r591415374-La_Distillerie-Bourglinster.html,5,en
2018-06-20,Valerio d,"An excellent restaurant, marked by the star of Méxlén. Fantastic cuisine. Each dish is filled with meaning. Excellent chef.",https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r589215663-La_Distillerie-Bourglinster.html,5,en
2018-04-06,schmidtmg,"We went for a large family gathering and thankfully the restaurant could adapt courses for the three children at the table. The cuisine of chef René Mathieu is strong on vegetable dishes - of those we tasted from the menu, the asparagus dish stood out. Excellent wine list - we had an excellent Condrieu and Chateau Neuf du Pape as well as a dessert wine from the Mosel region.",https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r571403723-La_Distillerie-Bourglinster.html,4,en
2017-10-15,Cavalliroom,For  Michelin maybe it's 1 star  But a place staff and chef Rene Mathieu  I will give 2 second star 👌 Top top top !!!!! Best one in Luxembourg  Wonderful experience chef! ,https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r533090691-La_Distillerie-Bourglinster.html,5,en
2017-10-07,Anna T,"Everything was superb: food, staff and atmosphere! The best dessert I have ever tried - the one with chocolate! The presentation of food was perfect - esthetic joy! ",https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r530824328-La_Distillerie-Bourglinster.html,5,en
2017-10-01,Xrayline,"We visited this time the ""Côté Cour"" restaurant which proposes a reasonably priced menu (50€) with about 4 choices for each item. The quality and originality of the ingredients is still there and takes you to some unexplored territory. Service is less formal and more relaxed. Atmosphere of the room is more bistrot type, but this option offers a nice experience.",https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r528868612-La_Distillerie-Bourglinster.html,5,en
2017-09-24,Survivory,"I am not a fan of stiff gourmet style pretentious restaurants. Despite being a michelin star restaurant - this place is different. The location is like a fairy tale. 20 minutes outside of the city center in an ancient castle where you can feel the history in the walls.  The service was great and the food - WOW! Most outstanding was the vegetarian options and the sorbets for dessert. You can really feel in the taste that the products used are no less than the best available quality.  So if you want to spend a fortune without getting half of the kingdom, by all means eat here!",https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r527073182-La_Distillerie-Bourglinster.html,5,en
2017-08-23,bluem0nday,"This Michelin star restaurant is in a small charming castle with a view on the small village of Bourglinster, 20 minutes from Luxembourg city. It offers four signature menus with seasonal foods, each with a regular and a ""vegetarian"" version, starting at 150 € per person and with the possibility to have a wine selection, namely one glass of wine coupled with each dish. Make sure you can stand several glasses of wine if you opt for the wine selection :). The cuisine has clearly a French base, but revisited with a lot of creativity in the use of ingredients and a presentation of courses which itself is worth the price. We took the ""small"" signature menu and I can say that you really don't leave hungry. I will not go in detail with the courses cause it is subject to change and available on the website, but I can say that if you like a creative cuisine and you don't want to stick to traditional dishes, this place is worth a visit. The great location and the supportive but not invasive staff makes the rest.",https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r516607978-La_Distillerie-Bourglinster.html,5,en
2021-11-28,Whissely,"A complicated menu with some of the offerings not available. The place is extremely overpriced for what they offer - olives soaked in olive oil with a weak ""citrus"" condiment; oysters on the half shell with possibly the most boring sauce ever (green mamão vinagrete), raviolis no better than anything you'd get at Eataly, meat you could do yourself at home, pork with lots of fat in it - the Chef's ego is bigger than his creations. I will never return, service was weak and they suggested 14% when standard tips in São Paulo are 10%. Impossible to rate this experience above average and if you reserve and don't show up, he'll charge you. There are literally hundreds of better places in the city. Nothing of this experience was memorable.",https://www.tripadvisor.com/ShowUserReviews-g303631-d6958658-r820373640-Tuju-Sao_Paulo_State_of_Sao_Paulo.html,3,en
2021-10-31,TandTSwitzerland,"Located in a trendy neighborhood with lots of bars and restaurants. Small house with modern design, very nice decor and lots of room between tables so you do not feel cramped.  Very friendly staff, casual service.  Food is ok. For me the starters and mains were ok but not really good. Only the mushrooms were delicious. The codfish Salad was not very tasty. The pork rib was very greasy and not tender.   But what was really excellent: the desserts, the French toast was excellent, crunchy and extremely tasteful. And the Pingado, similar to Tiramisu, was absolutely delicious.  Small wine list.  I liked this place because of the design and the desserts. However it is a bit surprising to find this restaurant in the Pellegrino list of top restaurants of South America because there are too many dishes that are not convincing. But if you like nice design it can still be a good experience.",https://www.tripadvisor.com/ShowUserReviews-g303631-d6958658-r816818566-Tuju-Sao_Paulo_State_of_Sao_Paulo.html,4,en
2020-11-22,garcia_fj,"It is Now Tujuina. Has shortened the Menu and looks like the quality remains the same. Guess service too. Prices are above average specially wines which although from good selection, carries a heavy tag. But no doubt coming from the old brother Tuju, deserves Michelin stars. Past and squid in its sauce! Delicious! ",https://www.tripadvisor.com/ShowUserReviews-g303631-d6958658-r777697189-Tuju-Sao_Paulo_State_of_Sao_Paulo.html,4,en
2020-02-23,Kathleen M,"Too many Michelin-starred properties with public chefs seem to have lost the one main ingredient necessary to any good meal...joy.  Joy in the cooking, joy in the serving and joy in the eating.  Tuju got the last two out of three correct...but with a center kitchen on full display, the first joy was blatantly missing.  Yes, food is important, and with a 12-course tasting dinner with paired wines, there are a lot of details that could possibly get missed, but kids, come on, it's food! Enjoy it!  Tabled in front of the finishing kitchen watching the 12 or so young professionals cooking and plating, I felt that I was witnessing a religious rite...all choreographed and all so, so serious.  To be fair, this appeared to be a reflection of Chef Ralston, who visited the kitchen several times to insure the creations were perfect...and they were.... seriously perfect.  Chef Ralston, and his executive chef Rhaiza, have created a beautiful and serene space in which to explore his seasonal take on Brazilian cuisine. And 'his take' is delicious, intriguing, sometimes challenging, and overall a delight; and one that I would love to revisit as the seasons change, however... My visit to Tuju was a highlight of a Pinheiros neighborhood food tour, unfortunately, it wasn’t the acme. And it could have been with just a hint of joy-in-the-doing emanating from the kitchen. To all of the staff at Tuju, obrigado! It was a lovely experience. But please, let's not be so serious Chef!",https://www.tripadvisor.com/ShowUserReviews-g303631-d6958658-r746934105-Tuju-Sao_Paulo_State_of_Sao_Paulo.html,5,en
2020-01-21,Natan,I decided to visit Tuju after reading several reviews. It is possibly the best restaurant in Sao Paulo. Unpretentious. The food is very good and the service is outstanding. People should make an effort yo get a reservation at this place...,https://www.tripadvisor.com/ShowUserReviews-g303631-d6958658-r740538128-Tuju-Sao_Paulo_State_of_Sao_Paulo.html,5,en
2019-09-26,Michael U,"Following the trail blazed by D.O.M., TUJU by Chef Ivan Ralston pushes modern Brazilian Cuisine forward by not specifically showcasing local Ingredients, but reinterpreting the world through Brazilian eyes inside his Restaurant at Rua Fradique Coutinho 1248.  Open since 2014, and recently the recipient of a second Michelin Star, it is after passing through a hushed hallway that guests find themselves inside Ralston’s “kitchen theater,” a staff fluent in English leading guests to polished wooden tables that extend back towards the bar and urban garden on the patio.  A quiet and focused space in Vila Madalena, everything from TUJU’s design to Cocktail list indicative of a Chef who has spent time researching both technique and his culture, guests visiting for the first time are encouraged to partake in Ivan’s “Season Menu,” the carte blanche taking into account allergies and dislike but otherwise consisting of thirteen courses served across two hours.  Trained in the kitchens of Maní, RyuGin and Mugaritz, the latter identifiable in modernist spins on local Produce, it was while sipping on a strong drink of Gin and sweetened Acid that course one arrived, sliced and aerated Pumpkin forming the background for Peas and Citrus with herbs that carry over nicely to a “Taco” comprised of sweet Crab and shaved Corn wrapped in Nasturtium.  Continuing light with translucent Shrimp swimming in vibrant Broth, its follow-up a comparison of local River Mussels to those from the Atlantic bathed in Manioc Root Juice, fans of Uni will be stunned by tender Tongues amidst a tangle of Leeks with Parsnip Cream while torched Cauliflower finds itself the centerpiece of a thick Sauce that tastes something like Mole mixed with Soy.  Shifting back to Seafood, a tender Tentacle obtained through Chef Ralston’s relationship with local fisherman accented in umami, one would be hard-pressed to name a more interesting *looking* dish than Arapaima Fish in Seaweed Pil Pil, the combination of snappy Flesh and Skin Crisps equally tantalizing alongside Artichokes and Bean Sprouts.  Completing savories with grilled Tuna and two types of Palm plus unsweetened Açaí, a diversity of textures seeing the best bites those that incorporate a little of each into a single forkful, it is by way of Cheese that the palate is transitioned, the Blue and Parmesan-mimic particularly impressive, as too was housemade Bread and Butter plus the bright green Fruit described as a Fig.   Not scaling back on sweets, Dessert number one perfuming stewed Berries with Mint in a makeshift Sundae, it was while Coffee dripped tableside that a tangy Yogurt Parfait dazzled, the Pour Over subsequently enjoyed with housemade Chocolates filled with everything from Dulce de Leche and Cashew Fruit to Garlic.",https://www.tripadvisor.com/ShowUserReviews-g303631-d6958658-r713116135-Tuju-Sao_Paulo_State_of_Sao_Paulo.html,5,en
2019-09-04,Alvir H,"Excellent experience with Brazilian special flavors from all regions, in a 12 dish course harmonized with 10 very well chosen wines.",https://www.tripadvisor.com/ShowUserReviews-g303631-d6958658-r706483923-Tuju-Sao_Paulo_State_of_Sao_Paulo.html,5,en
2019-06-09,M&MB,"Sophisticated and skilled team driven by Ivan, great lover of the basque cuicine. The raw materials are brazillian, top quality and fresh. The service and wine experts are also top.The place is very well designed. Zorionak Tuju!!!",https://www.tripadvisor.com/ShowUserReviews-g303631-d6958658-r680242040-Tuju-Sao_Paulo_State_of_Sao_Paulo.html,5,en
2019-03-14,spositofernanda,I will for sure come back. Had an amazing experience!!! We can see that every ingredient was carefully thought and all the combinations in the courses are exceptional!,https://www.tripadvisor.com/ShowUserReviews-g303631-d6958658-r658447477-Tuju-Sao_Paulo_State_of_Sao_Paulo.html,5,en
2019-02-17,Viajante_SP,"It is not by chance that Tuju is top ranked by Trip Advisor users .   We have ordered the smallest tasting menu , which was creative and tasteful .   Lamb and fish were part of the sequence . Both were well prepared .  The carta of wines should be bigger to match such a good meals.   Brazilian ingredients reminded me another good restaurant : DOM and the Chef Atala.   High level service provided by waitress and maitre. Sommelier was not so confortable to speak in English ( I took a friend of mine from France to have a dinner at Tuju ).   Based on Brazilian standards and taking into account the order was the smallest menu and only two glasses of wine, the final price might be considered high. On the other hand, this level of restaurant would be charged in a similar level abroad. ",https://www.tripadvisor.com/ShowUserReviews-g303631-d6958658-r652991268-Tuju-Sao_Paulo_State_of_Sao_Paulo.html,4,en
2019-02-16,Andre K,"Awesome experience, I would definitely come back to the restaurant whenever I am in Brazil. From the food to the service, everything was spot on!",https://www.tripadvisor.com/ShowUserReviews-g303631-d6958658-r652794164-Tuju-Sao_Paulo_State_of_Sao_Paulo.html,5,en
2019-01-25,Sonia Elizabeth Hufnagel,"Tuju has two Michelin stars and deserves the high rating!  Incredible flavor combinations, fantastic presentation, and top notch service.  D.O.M. has some competition now.  The atmosphere is very modern. Which isn't to everyone's taste.  We prefer D.O.M. but this place is definitely worth visiting.  We come to Brasil two or three times per year.  When we come back in July we will definately return to Tuju!!!",https://www.tripadvisor.com/ShowUserReviews-g303631-d6958658-r648121790-Tuju-Sao_Paulo_State_of_Sao_Paulo.html,5,en
2019-01-16,Ulrich S,"very modern concept, the food is amazing, we've been thrilled. a new star is born in sao paulo, a must go for gourmets",https://www.tripadvisor.com/ShowUserReviews-g303631-d6958658-r646332868-Tuju-Sao_Paulo_State_of_Sao_Paulo.html,5,en
2018-12-18,Anna P,"My taste buds never had anything like that, amazing!!! We had the full on menu with wine pairing!!! I have eaten things i never wanted to eat/ or found not tasty, but this was amazing!!! The chef and the very accommodating and helpful service, the ambiance, everything was just incredible, worth every penny!!!! Thank you for an amazing experience and time!!! ",https://www.tripadvisor.com/ShowUserReviews-g303631-d6958658-r640391730-Tuju-Sao_Paulo_State_of_Sao_Paulo.html,5,en
2018-12-15,CaliGirlSAS,"My husband and I had the pleasure of experiencing the phenomenal culinary journey of the 12 course tasting menu with wine pairing and we were blown away.  Don’t listen to any reviews that say that there is no soul or flavor in the food. It’s quite the opposite - we felt that the complexity of the depth and layers of flavor was perfectly executed and also appropriately balanced for each course from start to finish. We each experienced varying levels of umami moments throughout the evening and enjoyed the uniquely Brazilian ingredients that we would never get to experience anywhere else.   The portions were well thought out.  I’ll have to admit that we were a bit intimidated with the idea of 12 courses but by the end we didn’t feel too full or heavy - just happily satisfied.   I’ll also note that I’m vegan and my husband doesn’t eat pork. They had no problem accommodating our dietary restrictions. We also had the privilege of speaking with Chef Ivan Ralston towards the end of our meal - he was such a lovely presence and it was clear from our discussion that he’s in pursuit of excellence and innovation through his craft.   We’ve eaten at Michelin starred restaurants all around the world and have sometimes been disappointed with some restaurants’ tasting menus given that one or more courses may end up being bland or weaker than the others. That was not the case here - each course was impressive. That’s quite a feat for 12 courses!  For all of the reasons noted above, we feel that this place deserves 3 stars instead of 2!  We hope to come back here again. Don’t miss out on the opportunity to dine here!",https://www.tripadvisor.com/ShowUserReviews-g303631-d6958658-r639715964-Tuju-Sao_Paulo_State_of_Sao_Paulo.html,5,en
2018-11-12,Dana Haidar,"Very nice Experience, well balance degustation menu, simple layout that doesn't overshadow the value of the food",https://www.tripadvisor.com/ShowUserReviews-g303631-d6958658-r632838734-Tuju-Sao_Paulo_State_of_Sao_Paulo.html,5,en
2018-08-30,Sonny,"The acoustics is really nice. Ambient is all super nice. The dishes presentation very well done, but I wasn’t surprised. Well, the food I was really disappointed, they haven’t  any soul to the food, taste wise I can say the desserts wasn’t bad  Really expensive for the experience",https://www.tripadvisor.com/ShowUserReviews-g303631-d6958658-r612450089-Tuju-Sao_Paulo_State_of_Sao_Paulo.html,2,en
2018-07-22,Marina S,I travel around the world and have a good knowledge of their standards. This restaurant offers the best product quality in the country. I have to warn that this place is not for begginers as the friend below. You can see by the quality of japonese food that he enjoys thay should not consider his opinion. Go the and enjoy one of the best restaurants in the world and the best in Brazil.,https://www.tripadvisor.com/ShowUserReviews-g303631-d6958658-r598690476-Tuju-Sao_Paulo_State_of_Sao_Paulo.html,5,en
2018-07-22,Renato Gama,"There is no way Tuju deserves a two star Michelin. We had the 12 dishes menu, and I might say most of them did not surprised me at all. I could even add that 3 of them were terrible. The one with Brazilian fruit “Caju” is one of the worst things I had in years. I could not complete the dish. Here are the pics of the dishes. ",https://www.tripadvisor.com/ShowUserReviews-g303631-d6958658-r598541721-Tuju-Sao_Paulo_State_of_Sao_Paulo.html,2,en
2018-06-27,Pratik A,I can here with my wife. The place looks ordinary. But the food is brilliant and creative. I highly recommended the long menu. Definitely a notch above DOM. ,https://www.tripadvisor.com/ShowUserReviews-g303631-d6958658-r591296878-Tuju-Sao_Paulo_State_of_Sao_Paulo.html,5,en
2018-06-07,Xicorea,"We went for our anniversary dinner to Tuju last evening and had their five-course Farmers’ Market tasting menu. We felt it did not live up to our expectations from many perspectives.  First I would like to point out what we did like. Being light drinkers, we usually have just one glass of wine each. At Tuju, the by-the-glass offerings were outstanding, among the best I have seen in Brazil. Our server was also very intent on making sure we enjoyed the experience, going so far as offering a (very good) chocolate tasting to my chocolatolic wife, free of charge. Finally, we loved the dessert.  The first thing that bothered us was their timing. Shortly after we ordered the meal, the server brought us some butter, olive oil, and salt – but no bread. We waited and waited. Some 10 minutes later, the bread arrived. They claimed that it took so long because it was being warmed up. Yet we have been to many other places that serve warm bread without such delay.  We have been to a number of Michelin-starred restaurants in Brazil and abroad, many I have reviewed on TA. Something we always enjoyed at such establishments was being surprised by the unusual flavors, textures, and looks. Tuju mostly failed at this.   Our first course was a broccoli-based appetizer (Broccoli in miso marinade, cauliflower, and walnuts). It had a fancy name and description and the texture was interesting. But the taste was rather bland.  They were out of the second course, white clam. We opted then for octopus (my wife) and a couscous (myself). My wife enjoyed the tender texture of the octopus, but was unimpressed with the rest. I felt my couscous was nothing special as well.  The first main dish was a fish coated with its own roasted and ground scales, rather good. It was well prepared, delicate and very enjoyable.  The second main dish was a wagyu beef rib, with manioc flour and bacon bits. We were both unimpressed, unfortunately.  The dessert was called a corn-meal brioche, but in fact it was pain perdu, and a very good one at that. It came with salt caramel and peanut ice-cream. It was by far the best course.  In spite of the friendliness and proactivity of our server, we felt that overall service lacked the professionalism and confidence a place of this caliber requires.  The overall impression we had was that in spite of the elaborate descriptions and well-designed settings, the dishes fell short of our expectations. We asked ourselves how Tuju could have been rated a two-star.",https://www.tripadvisor.com/ShowUserReviews-g303631-d6958658-r585854760-Tuju-Sao_Paulo_State_of_Sao_Paulo.html,3,en
2018-04-18,RodolfoS1910,"This is a hidden gem in Sao Paulo, truly exceptional food. We tried the 5 course menu, which was excellent, and the sommelier did an excellente pairing with wines, that were no obvious choices, and all greatly pairing with food (do not miss  the hard to find Canal Flores Malbec, from old vines). ",https://www.tripadvisor.com/ShowUserReviews-g303631-d6958658-r574138956-Tuju-Sao_Paulo_State_of_Sao_Paulo.html,5,en
2018-03-08,gibbyone,"The food at Tuju was fantastic and definitely the highlight of our trip. We did the 12-course tasting and each course was beautifully presented. Every bite danced on your pallette. Ingredients were fresh. Unique flavors were expertly combined to compliment each other. Some of the highlights were: the frozen infused watermelon cubes with cucumber and buttermilk, manioc tortilla with smoked beets, crunchy chicken and the lychee with thyme cream was out of this world. Staff was attentive and knowledable and capable of describing dishes and wine in English. The seating and lighting could be improved for more ambience -- the seating was a little stiff and the lighting was a little too bright. Cocktails were also excellent, but the wait for them was a bit longer than it should have been. Pricing was typical for a tasting of this size and caliber. I was also impressed that they offered a shorter tasting menu should you choose not to go all in. Eating is a wonderful way to discover a city and Tuju helped give Sao Paulo five stars. I would put this place on your must-do list.",https://www.tripadvisor.com/ShowUserReviews-g303631-d6958658-r565284199-Tuju-Sao_Paulo_State_of_Sao_Paulo.html,5,en
2018-03-03,Ericapm25,"We usually have “girl’s day out” at a nice place to celebrate our friendship and all.  We picked this place because it seemed really nice.   It is nice but sooo overpriced for the ingredients. I cook ( not even close to a chef, just making a point about ingredients, complexity etc) and I felt the menu lacked the “wow” effect.   Most of us chose the 12 course tasting menu. One couse was split pea soup. Come on!!!!   The drinks were good, We were impressed by the mixology. Desset was ok.  The cachaça ice cream was really really good. But 400 for  just one good dessert and a good drink is too much in my opinion.  I recommend  going for the experience. Go with friends to enjoy, visit the vegetable and herb garden they hold on the top floor.   I feel sad because it is not a place I would go again.",https://www.tripadvisor.com/ShowUserReviews-g303631-d6958658-r564133078-Tuju-Sao_Paulo_State_of_Sao_Paulo.html,3,en
2018-01-12,globetrotter470,"If you are concerned about price, I recommend going midweek for the lunch 5 course menu (you can choose wine pairing or not). It is excellent value for money. Each dish was cooked to perfection - I especially liked the squid and namorada (white fish) dishes. The sommelier helped us choose an excellent Viognier from Uruguay, and we later visited the winery itself when we stayed in Uruguay (Vina Progresso). The restaurant itself is beautiful & it’s great to watch the team at work in the open plan kitchen. ",https://www.tripadvisor.com/ShowUserReviews-g303631-d6958658-r553445018-Tuju-Sao_Paulo_State_of_Sao_Paulo.html,5,en
2021-12-15,pushing p,"We were hugely disappointed with our experience here.   The restaurant is on a busy street with no signs for parking and no direct signage where to enter.  When we entered the restaurant there was loud banging from the open kitchen. Chef Anthony was banging something in a large pan then several of the other staff took their turns. The waiters were all dressed in chef whites while Chef Anthony wore a t-shirt and baseball cap.  The restaurant was not busy. The waiters were nervously busy, walking back and forth. It was very distracting. After Chef Anthony left they seemed to calm down without their nervous energy.   I ordered the vegan menu. My husband ordered a non-vegan menu.   The waitstaff was cordial however we waited a good 15 minutes before being asked if we would like an apéritif. We were served an amuse bouche. Mine was some sort of plant-based sushi. The rice was like concrete and it looked like a child made it. Not a good first impression of the food. Up to that point the wine menu had not been presented and my husband asked to see it.   My husband ordered wine and the bottle delivered did not match the description on the menu. We signaled to one of the waiters and he apologized, agreeing with my husband that the wine served was incorrect. The bartender (sommelier??) came immediately and loudly berated my husband for being wrong. Thank goodness for the Vivino wine app because my husband was able to show the bartender the wine label that should have corresponded with the wine menu. The bartender still argued, so loudly that the diners beside us stopped eating to see what was going on. My husband is very patient and quiet - he did not argue but let the incident go. Afterwards the bartender came again, making his point once more about the wine served was indeed the wine on the menu but the only label was incorrect. If a wine menu states that it is a certain wine, then that is what should be served, not an arbitrary one. Nor should the customer be loudly berated for the restaurant’s error. The wine incident was very stressful.  The food was not delicious. Some of the plates looked very nice but they lacked any flavor and seasoning. Hardly what’s expected in a Michelin star restaurant.  Since my seat was facing the kitchen I had a bird’s eye view of all the busyness. I saw a small styrofoam box on the floor. I didn’t give it a second thought until shortly after. The waiter put that same styrofoam box directly on our table (after being on the floor) to prepare a dry ice sorbet. I was shocked it went from the floor to our table. The sorbet had a showy presentation but had zero flavor.   My main course was some sort of architectural stack that fell over when the waiter put it in front of me. He tried to correct it with his long tweezers but was unsuccessful. He then used his bare fingers to correct the presentation. It should have immediately been taken back to the kitchen. This is the same waiter that plunked the styrofoam box from floor to table. That’s when we decided to leave.   We did not finish the rest of the courses because the experience had been such a disaster. The waiters looked visibly shocked and gathered to have “meeting” about our bill.  They reduced my husband’s portion while charging me the full price. They also did not charge us for the wine problem and neither did they apologize.   Before we paid, I went to the ladies room. The door handle to the stall came off and I couldn’t get out. The bathrooms have dark walls and low lighting and I could not see to reattach the handle. My phone was at the table so calling was not an option. After 15 minutes was able to wiggle the mechanism to open the door. Since the handle would not reattach, I took it to one of the waiters and he never blinked an eye for the inconvenience. I’m not making this up - the photo is below.   We will never go back to the restaurant. Even if it was inexpensive (which it wasn’t), in addition to all the faux pas, the food had no flavor and the service was not on par to any Michelin restaurants we have visited.",https://www.tripadvisor.com/ShowUserReviews-g230063-d8065598-r822091830-Anthony_s_Kitchen-Meerbusch_North_Rhine_Westphalia.html,1,en
2020-10-05,Al,"Excited! Tasty, unusual, varied and fascinating food! Very friendly and super professional staff. The atmosphere is very warm and private. Very recommended. ",https://www.tripadvisor.com/ShowUserReviews-g230063-d8065598-r773232428-Anthony_s_Kitchen-Meerbusch_North_Rhine_Westphalia.html,5,en
