Date,Author,Content,URL,Rating,Language
2016-03-12,DineAboutWorld,My chef friend took me there with much anticipation as he seldom lets me down.  But what a joke of a place...first sign was the steep prices in a town where great food is very reasonable.  The Royal platter appetizers were highly recommended at NT1900 but I nibbled on a few pieces as most of it awful.  Most of the fat in the plate selection were made of white un-rendered  fat and almost all with no seasoning and flavor.  Some of the supposedly local food inspired creations were 10X street food prices and tasted 10X worse.  The chive turnovers were so freezer burned that is tasted and looked like something you might venture had you not eaten in weeks.  The grouper type fish (they didn't know) on ice (buried in ice actually as no live fish were in the fancy tanks) was suggested steamed but I knew it was going to be bad and if was...flesh was damaged by the ice temp and you can't property steam a fish 120NT/Lian (100g) so $60 fish ruined.   Also the chef likes to put cilantro ruffs on every dish...like bad Chinese restaurants in the US.  Why?  It was even on the steam fish instead of spring onion julienne which traditionally burst with sizzling oil.  There were even basic technical faults like seeds of cucumber in julienne base as they didn't even core out the cucumber.  Service was trained to pretend you are Ina nice villa but no one asked us why we left so much food uneaten.  Also they list a Brunello as a Cab blend...at outrageous prices with no vintages.  Three of us spent 12000NT and that my friend...that is a true rip-off!  Avoid unless you are easily impressed with nice faux villa looks and don't know your food & wine.,https://www.tripadvisor.com/ShowUserReviews-g13808671-d6674788-r354790413-Mountain_and_Sea_House-Zhongshan_District_Taipei.html,1,en
2024-09-14,Rumagent,"My wife and I went for the 6 courses with a non-alcoholic pairing. The food was amazing, the drinks great and the service super nice and attentive. Definitely, one of the best experiences we have had i Zürich (and that is a very high bar).   Highly recommended!",https://www.tripadvisor.com/ShowUserReviews-g188113-d20049239-r969730421-KLE_Restaurant-Zurich.html,5,en
2024-07-17,Luvingmy3kids,Best dinner while staying in Zurich.   Each of our 6 course meal was amazing and outstanding.  We left with having enjoyed every bite!,https://www.tripadvisor.com/ShowUserReviews-g188113-d20049239-r959970782-KLE_Restaurant-Zurich.html,5,en
2023-11-28,MBA223,Underwhelming food. Overpriced. Very nice staff. Nice interior. Very cool neighborhood with cool stores and ateliers.,https://www.tripadvisor.com/ShowUserReviews-g188113-d20049239-r927779269-KLE_Restaurant-Zurich.html,2,en
2023-07-18,JChisley,"Absolutely outstanding. The atmosphere was delightful and all the staff enthusiastic and clearly very happy in their work . Our server Alec was especially professional and charming . The food was beyond delicious and each course of our 5 course tasting menu carefully explained . The pairing wines were amazing . A really lovely evening certainly worthy of the restaurant’s Michelin star and more . Full marks from me and we shall be back . Not at all stuff y or pretentious , just perfect food made with love .",https://www.tripadvisor.com/ShowUserReviews-g188113-d20049239-r904019350-KLE_Restaurant-Zurich.html,5,en
2023-05-10,Christian A,"My husband, a friend and I had dinner here last night and it was magnificent. The waitstaff is evidently proud of what they serve and the should be. They are knowledgeable about the cuisine, the beverages and how to make the overall dining experience a memorable one. The food was delicious and artfully served. The presentation was admirable to say the least. This is not just fine dining, it is artwork at its finest! 10 out of 10!",https://www.tripadvisor.com/ShowUserReviews-g188113-d20049239-r889790927-KLE_Restaurant-Zurich.html,5,en
2022-10-15,travellingthenordic,"Indulge yourself. Very well presented, excellent food quality, splendid ideas. Very well equipped wine list. Go for the staff's recommendation. Do hope to be able to come back very soon.",https://www.tripadvisor.com/ShowUserReviews-g188113-d20049239-r864591369-KLE_Restaurant-Zurich.html,5,en
2022-08-10,Roxana C,We went here as a couple in August 2022. Although we had a reservation we had to wait 15mins to be seated and then another 30mins until the wine was brought. The service was slow and we waited a long time for each course to come out. We went for the 5 course surprise menu which had very small portions for the fact that it costs 100 CHF a person.  We were still hungry at the end of the evening.  For the price of the menu the portions should be bigger and the service better and faster.,https://www.tripadvisor.com/ShowUserReviews-g188113-d20049239-r853383456-KLE_Restaurant-Zurich.html,2,en
2022-05-04,StanTheChef,"The food is overall pretty good but it doesn't come close to be worth a hundred francs. The salad with seeds didn't really taste good and the tortellini with cream could get you in jail if the restaurant was in Italy. The tomatoes were excellent though, as well as the tamal (sort of mais-cake) and I liked the dessert too. Kind of sad having asparagus in the menu but not putting them in the tasting experience since it's basically the most representative vegetable of the season. We even asked to  asked to have them but nope. Anyway the staff is very nice and suggested us good wines. The price is just too high, they probably raised it because of the Michelin green star I guess. There are better (vegi) restaurants in Zürich. Thanks for having us anyway.",https://www.tripadvisor.com/ShowUserReviews-g188113-d20049239-r837228287-KLE_Restaurant-Zurich.html,3,en
2022-03-12,TandTSwitzerland,"Nice cozy restaurant, casual design.  They only offer one menu but you can chose the number of courses. The food is excellent, very tasty and good quality. Wine list is limited and the wines i tried were not convincing, the only downside of the evening.  Staff is very friendly and attentive.  Definitely a good choice for vegan food.",https://www.tripadvisor.com/ShowUserReviews-g188113-d20049239-r830960319-KLE_Restaurant-Zurich.html,5,en
2021-08-26,wonderlehn,"Delicious food, aesthetically appealing, every dish prepared with heart.  Friendly staff with pure love for what they do.  Welcoming and easy going place. ",https://www.tripadvisor.com/ShowUserReviews-g188113-d20049239-r806491860-KLE_Restaurant-Zurich.html,5,en
2021-08-26,LangstrumpfPippi,"what a place, what a delight, what an atmosphere! thank you to the Kle Team for making our farewell dinner an ultimate success; 10 x 2 thumbs up. The storytelling about the red wines was incredible, the food outstanding, the desserts from another planet & your charm beyond… we shall be back!",https://www.tripadvisor.com/ShowUserReviews-g188113-d20049239-r806478981-KLE_Restaurant-Zurich.html,5,en
2020-09-12,Frank Geisler 🇨🇭,"We came for dinner to this wonderful and traditional vegan restaurant in Zurich.   All service personnel was very friendly and helpful.   The composition and ingredients of all drinks and food was outstanding - an explosion of different tastes!  Is this a helpful review? Then please give me a ""Thumbs up Thank FrankGeisler"" by clicking the button below.",https://www.tripadvisor.com/ShowUserReviews-g188113-d20049239-r769991179-KLE_Restaurant-Zurich.html,5,en
2020-08-14,kusa51,"I came across KLE in a food blog and immediately stopped and went on reading. I booked a table for two. This is a Vegan-restaurant and I am 90% vegetarian. If I can get this kind of food every day, I will definitely change my eating habits and go for it.  The food was really a surprise, enjoying a new experience, experiencing new flavours and interesting combinations. We are glad to have had this experience, we will come back anyway.",https://www.tripadvisor.com/ShowUserReviews-g188113-d20049239-r764761709-KLE_Restaurant-Zurich.html,5,en
2020-08-09,Mario,Great Food Journey around the Brunch World. Really enjoyed a wonderful time ❤️ Excellent service  Thank you 🙏,https://www.tripadvisor.com/ShowUserReviews-g188113-d20049239-r763898302-KLE_Restaurant-Zurich.html,5,en
2020-05-20,Marc Franquet Güell,"It‘s the third time my wife and me visit Kle....and every time we leave amazed by the tasty food, caring service and cosy atmosphere!! We had the 4-dish degustation menu...and the plant based tartar was a bomba 💥! Don’t miss the carrot cake neither😜. Thanks for your great work 🙏🏻😊",https://www.tripadvisor.com/ShowUserReviews-g188113-d20049239-r755268877-KLE_Restaurant-Zurich.html,5,en
2020-03-13,betty j,A beautiful rendition of food in a completely cruelty free manner: plant based at its best. We finally found a place and we came to know why this place is difficult to book a table. Plan in advance. Absolutely delicious and inspired. It’s worth it. They learned their skills and trade in a three starred Michelin restaurant. ,https://www.tripadvisor.com/ShowUserReviews-g188113-d20049239-r750758030-KLE_Restaurant-Zurich.html,5,en
2020-03-01,Rolf S,"We had a very good brunch in this little gem. The müsli with baked apple loved it, the brioche with mushrooms on ranch sauce great and last but not least the probability best focaccia we ever tasted served with grilled peppers, humus and garlic spread.  Nice and attentive service made this brunch an even nicer moment.  We are looking forward to our upcoming dinner reservation.  ",https://www.tripadvisor.com/ShowUserReviews-g188113-d20049239-r748517809-KLE_Restaurant-Zurich.html,5,en
2020-02-25,elian382,We went through the entire menu and didn’t find anything we wouldn’t order again - we only realised after the dishes that it actually was Vegan :-),https://www.tripadvisor.com/ShowUserReviews-g188113-d20049239-r747488395-KLE_Restaurant-Zurich.html,5,en
2023-10-30,Martin K,"We always wanted to eat at Kle during one of our trips to Zurich. So our expectations were high when we finally managed to reserve a table in time. Unfortunately, our expectations were not fulfilled at all: We were informed that we had exactly 2 hours to eat in this Michelin-starred restaurant. When we arrived at 5:45 p.m., there was a sign at the door asking us to wait outside, which is not exactly pleasant in autumn temperatures. Once we were let in (5:55 p.m.), we ordered the 4-course menu. We were asked each time whether we liked it, and we answered ""too sour, too raw, just not an explosion of flavor, just not savoureux."" In response to our criticism, we were brought an additional course without asking us whether we wanted it. Unfortunately, this one wasn't great either, although it was a little better than the others. At least the dessert was good and met our expectations. We have to admit, we have traveled a lot around the world, spend a lot of money on eating out and have been to a few vegan/vegetarian restaurants, but we didn't understand Kle's cuisine. The friendly service and homely atmosphere don't help either.",https://www.tripadvisor.com/ShowUserReviews-g188113-d20049239-r923640772-KLE_Restaurant-Zurich.html,2,en
2023-10-08,Patrick O,"We were able to spend a wonderful time with you last night.  Very fine food with attention to detail and great service, where we felt very comfortable.  We were a little concerned at first with only 2 hours, but it was completely enough and you can see that a well-harmonized team works together at  KLE.  I am a chef in Lucerne myself and really appreciate evenings like this of this quality.  I just wanted to report back, because feedback is very important these days  And encouraging, because unfortunately there are other voices on the Internet that I have seen that are absolutely not appropriate!   You can never please everyone and if these people would take a little look at your concept, some things in this world would be a lot friendlier! ;-)  Keep it up! We think it's great  ",https://www.tripadvisor.com/ShowUserReviews-g188113-d20049239-r920298252-KLE_Restaurant-Zurich.html,5,en
2023-09-05,Fridolin,"As a ""meat lover"", would I like to try vegan food? It was a challenge for me! But the KLE restaurant with the owner ZIZI completely won me over! The food was more than excellent, as was the service. The menu was 5 courses, each one a surprise. I would also like to mention that the price-performance ratio was more than good and we are already dreaming of our next visit. Simply great! Thank you Zizi.",https://www.tripadvisor.com/ShowUserReviews-g188113-d20049239-r914944475-KLE_Restaurant-Zurich.html,5,en
2024-09-22,ted p,"Very mediocre and very far from Ljubljana so I’d recommend not going and staying in Ljubljana to do to the Michelin starred restaurant next to the castle in town. Grid’s atmosphere was very nice. Open kitchen, excellent staff and well presented dishes yet the food wasn’t inspiring nor very tasty. My wife & I found it very disappointing.",https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r970926516-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,3,en
2024-05-24,Gregor WD,"Not worth the money. Mediocre food, hardly any meat. Left hungry and dissatisfied  and with empty  wallet.  Only positive thing was the staff.",https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r952208495-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,2,en
2024-03-20,Curious338511,The best meal I ever had.  The service was the same as was the atmosphere.  The view was breathtaking.  Maybe a bit far but it was worth it.,https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r943146321-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,5,en
2023-10-10,jamie s,"Me and my husband visited Slovenia for our honeymoon and heard such good things about the farm to table restaurants. Gric is the perfect mix of elegance and simplicity and encapsulates Slovenia's food culture is such a beautiful way. Mostly everything we had was made with ingredients grown in their garden which we had a full view of. The food was amazing and timed out perfectly. The staff was also incredible and made us feel right at home, we can't wait to come back thank you Gric! ",https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r920676113-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,5,en
2023-07-25,Food lover,"It was our third visit in the last two years. We arrived with memories of very tasty food, but also of slow service. We hoped to see improvement on that front, but unfortunately, our experience did not start or end well.  We waited for an amuse-bouche for almost 40 minutes, which was quite long, and we had expected quicker service. The first appetizer was served after another half hour, and the waiting time between meals remained long throughout the diner. It was at least twice the time that would be acceptable. After more than three hours, I mentioned the issue to the (otherwise very pleasant and friendly) waiters, but it had no effect on the pace of service. It took us over 5 hours to complete the 11-course meal. Moreover, the lack of air conditioning made the environment very hot, especially during a hot summer day.  While I thought the food was nice, I would definitely not repeat the experience again. I discreetly emailed my comments to the restaurant the next day, and I received a reply after two weeks. They apologized and mentioned delayed reconstructions, and they expressed hope that we would be fully satisfied next time. Bad excuse, because no one mentioned anyting during our reservation, upon arrival or when paying the bill. Not to mention that this was our third ‘slow’ experience, and that portable air conditioners are now sold at a lower price than the cost of a single dinner.   However, after careful discussion with other guests who were also present, we decided that three opportunities were enough. A Michelin-starred restaurant should provide a full service experience, not just good food.",https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r905563585-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,2,en
2023-01-23,Ernest Novak,"The cold and sparse reception did not make an impression.  No explanation about the food.  That's something.  Freshwater fish are offered as sea fish.  Poor selection of wines by the glass for such an expensive restaurant.  Describing tannins in white wine (?!) is almost alarming.  Given that they offer locally produced food, I would expect more than just 4 slices of veal loin, but not necessarily in quantity.  The fish was tasteless, too greasy, practically inedible in the unfortunate combination.  The only positive thing was a really nice and good dessert, and of course the beautiful white landscape.  In short, STRONGLY NOT RECOMMEND!",https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r876113603-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,2,en
2023-01-05,Goran V,"I have been in Luka restaurant years ago for the first time and it is amazing how he is growing his story. Food is all with local ingridients and the way how they prepare it is amazing. This restaurant “cherry on the cake” are smells and tastes combined with forrest ingridients. Simply great. My preference for this restaurant is coming from fact that Luka is still down on earth with tastes - it is food for normal people - not too scientific, but still special. Good job Luka!",https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r874091324-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,5,en
2022-11-04,Masa,"Dinner at restaurant Grič was amazing experience. They are committed to their homeliness and all ingredients are local. Every dish is perfect, the flavors combine perfectly and we can feel their dedication on the plate. They use ingredients that are not used in other restaurants and don’t use “luxury” ingredients, but with this they make perfect dishes. Every bite is poetry. Definitely coming back.",https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r867243876-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,5,en
2022-09-02,Travelingforsunsets,"Wow! What an amazing restaurant! We did the 7-course menu and it was unreal. We lived in Manhattan for 7 years so we have eaten at some amazing restaurants and this was by far the best we ever had. Each dish was so perfectly prepared and we experienced flavors we never had before. Also the wine pairing was fantastic and my husband did the non-alcoholic version that was even better with incredible juices, kombuchas, teas, etc. Thank you Henry for your meticulous work on those! It was 7 courses but with the chefs greetings and bonus desserts it felt more like 20. We loved all the local ingredients and felt like it was a truly authentic experience — they didn’t try too hard, it was just right. We loved loved loved all the dishes. Unlike other Michelin restaurants where you leave hungry, we were stuffed by the end (in a good way!) hope to return here one day!!! Thank you to the chef and staff for such a memorable experience!",https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r857938460-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,5,en
2022-05-26,Damascus,"I've decided to return to Grič restaurant since I was so impressed by it about half a year ago. Once again the food was innovative and beautiful. I liked the dishes I ate in September slightly more than this time, but you have to know they use only homegrown, local, and foraged foods which vary throughout the seasons. Overall I was satisfied with everything and once again impressed by the flavors and the smart usage of wild leaves etc. Yes, expensive, but the price is normal for a Michelin star restaurant and if you know how to cherish gourmet food, you will understand that you pay for an experience.",https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r840087203-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,5,en
2022-03-25,Ales 924,"I heard it used to be a nice and good restaurant. Good inns are often hidden in remote locations - this is NOT the case here. The house is nothing special from the outside, nor is it inside, but it is poorly heated space - maybe they don't have firewood?!. The 3.5-hour time consuming food service consists of surrealistically small portions with a quasi-artistic touch and a high price. The “Michelin star” is vulgarly exploited to find the upper limit of guests ’naivety & stupidity. It all looks like a bad joke. To be able to separate the dish from the decoration, the staff constantly explains the composition of the miniature food brought on small pedestals. I also saw the head chef at the next table, he was quite a big guy - I thought - he probably eats somewhere else. The wine is good but nothing special.  CONCLUSION: this is not a restaurant, this is a very expensive and time consuming tasting of miniature portions of edible dishes ...  NOTE: Eat something good before visiting them and make sure you have enough money in your wallet…",https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r832311306-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,1,en
2022-01-09,Milič T,We were in This restaurant with my family. We tried the Long menu and was excellent.  The staff is very professional and we will are going to return there. Congratulation to all staff,https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r824432646-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,5,en
2021-10-08,Damascus,"Nothing much to say, it's a hidden gem. I am very demanding with tastes and often hard to impress, but here I enjoyed almost all 10 meals with being constantly impressed. I'd give them a 9,5 out of 10 if I could. Pricey? Yes. Worth it? Yes, as a great inovative culinary experience & memory. The curiosity bites me what they will bring out in the next season? Look forward.",https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r813601238-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,5,en
2021-07-07,Miha Š,"Me and my family have been long term customers and we’ve visited this restaurant a couple of times, always happy with the food and service.  We’ve even recommend it to others.  This last visit disappointed us so much, the restaurant sadly decided to minimize their portions and also the atmosphere changed.  Plates in summer 2021, post second covid lockdown, aren’t what they were in 2020 or even before. I would estimate they are 3 times smaller now!  We’ve been offered 2 pieces of bread throughout the evening, which is borderline insulting, the staff didn’t ask - not even once - if we are satisfied with the food, not even at the end when we left.  Food was mediocre, but most of all - it was tiny. 7 tiny plates for 60 euros, every plate consisted of maximum 2 bites with the main course being a joke. A small piece of fish.  So hungry now we are going for a take out, after spending 150 euros for nothing - a few bites!!  It’s sad to see what happened with this restaurant and sadly none of my family or friends will be returning.  Im not sure if saving money by minimizing the portions was worth it. Here are the photos of an entree, main dish and desert - you decide for yourself!",https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r796015101-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,1,en
2020-09-23,Luka L,"Really nice experience and voyage trough unique dishes with local ingredients! Service is on the highest possible level; they really dedicate to guests and take their time to tell everything about food and ingredients they serve. We were also suprised with wine list. One of longest we have seen. The only thing about wine that bothered me, was service of some french wines as wine accompaniment to the primary local oriented dishes... but overall, we had unforgetable evening!",https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r771625392-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,5,en
2020-03-13,Bomb_bay,"What a find! or should I say, what a pleasure to be taken and treated by locals :) The menus choices are a full taster menu or the smaller (!) version which is simply a choice of meat or fish. Wines to match or schnapps (if you are really brave) that were both local and superb, just a shame that we can't get them in the UK :(. Our hosts were attentive, knowledge and engaging and the welcome and departure genuine. Local produce cooked to perfection. Worth a weekend in Slovenia (which by the way is enchanting) just to eat here. Thanks you, I will be back",https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r750750389-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,5,en
2020-02-16,Gpfood,"I am asking my self, what to say... I’ll don’t the the whole story, I’ll just say this is the restaurant you need to visit when you will visit Slovenia.  Great food, a lot of home grown ingredients and top wine pairing! This is Slovenia and this is high class fine dining in home feeling environment. ",https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r745440909-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,5,en
2020-01-23,Janja1983,"The place offers spectacular setting: great food, nice athmosfere and friendly service. The food is served with a sense of style and knowledge, presented very nicely. I highly recommend. Truly an amazing and unigue experience. Take time, enjoy! ",https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r740827095-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,5,en
2019-08-28,ZahtevniGost,"I visited the place in early 2017 and was rather disappointed as was obvious from my post. Following my third visit I need to readdress the situation as things have changed greatly.  Service was good, providing also detailed information on dishes, rhytm of service just as one would expect in a high level restaurant. Quite elaborate sommelier's recommendations with menus. Wine list reather unorthodox, covering well Slovenia and Collio (emphasis on orange wines), a connoisseur might miss some essential foreign entries. Elegant plates, completely different for each dish, proper glasses. I liked the food the first time, it now got even better and more sparkingly creative. The two five course menus are both excellent and well worth their price considering a wide range of amuse bouche and petit fours servings. Seasonality rules. Easily 16+ on my 1-20 scale for the culinary experience.   Definitely worth a detour on a route, or a targeted drive from Ljubljana. Definitely one of the top ten in Slovenia already now, aspiring to get even higher soon...",https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r704160847-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,5,en
2019-08-08,MK001,"Very nice oriented restaurant with ambitious chef Luka who’s specialty is local ingredients and herbs. Till now I was always excited and I felt really enthusiastic approach. This time was first surprise that they had only 3 menus and with different varieties of same ingredients, so no chance for something more common as beef stake or similar and to many combinations of different tastes and ingredients which were not composed into a harmony. Also inexperienced new young waiter wasn’t handle service well, so final experience was a little bit disappointing. Maybe was the last day before closing for holidays but I suggest guests to check offer before reservation. ",https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r696917374-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,3,en
2019-08-06,Goonerpatso,Beautiful restaurant serving delicious food delivering fantastic service. What an introduction to Slovenian food. This restaurant is absolutely amazing. Unbeknownst to us we managed to book on the last day before it’s annual shut down. How lucky we were. Wine food service setting all fantastic. Highly recommend.,https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r696411559-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,5,en
2019-08-02,urishamir,"We visited the restaurant due to the recommendation of the owner of the apartment we rented in the area.  The food was delicious and surprising from the first serving until recently. The combination of ingredients from local nature ingredients and dishes was amazing and sensational. We were very impressed by creativity, daring and imagination of the chef who served delicious and intriguing dishes and a right amount one by one. The dessert that combined yogurt, vanilla ice cream with delicate saltiness on a bed of pine scales and pine needles syrup was amazing. We enjoyed the atmosphere, the food, the wine and the nice staff.  We will strongly recommend",https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r695086344-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,5,en
2019-04-07,Gorazd B,"If you are looking for interesting modern innovation on a locally-inspired dishes in a nice setting with excellent service, this is a place to go. We were happy to follow the advice of the waiter on dishes and wine accompaniment and left with making another reservation for later in the week.",https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r664399578-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,5,en
2019-03-31,Žiga B,"We visited the restaurant in the Week of restaurants and took the promo menu. Food was superb, so was wine. The staff was professional and really friendly. Place has a home atmosphere with a touch of fine design. A bit far to reach the place, but totally worth it. For sure will come again.",https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r662479331-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,5,en
2019-02-12,Julia J,"We ate great vegetarian menu with eggyolk, algaetempeh and chickpea puree. Nice evening with collegues from work.",https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r651816315-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,5,en
2024-11-02,IanFarnell,"After years of trying we finally managed to book for Don Julio.  The restaurant looks small from most photographs but it is not but it feels quite intimate.  Be prepared to have a bit of a wait to be seated however you will be given a glass of something to help the time pass.  We were lucky enough to have a view of the parilla and to see so much prime steak being cooked was a total pleasure.  As soon as you are seated food is delivered ,perfect empanadas to whet your appetite.  Starters are varied and we found the ember baked beetroot carpaccio delicious especially with a whole baked sheep’s cheese.  The sausage selection was first class.  The steak was of course perfect and we found a Tbone and a butterflied sirloin more than enough for four.  The sommelier had excellent knowledge of the extensive list and gave first class advice.  All of the staff were very attentive and added to the enjoyment of our visit.  A wonderful experience in this outstanding and very lively restaurant",https://www.tripadvisor.com/ShowUserReviews-g312741-d1066728-r978347010-Don_Julio-Buenos_Aires_Capital_Federal_District.html,5,en
2024-10-29,Awaymysweet,The food was average and overpriced. The wine pairing was uninspired. The steaks were tough and hard to chew. The artichokes were stringy and tough and hard to chew. The service was attentive but it didn’t make up for mediocre food served to us. Would not recommend at a quarter of the price.,https://www.tripadvisor.com/ShowUserReviews-g312741-d1066728-r977175605-Don_Julio-Buenos_Aires_Capital_Federal_District.html,3,en
2024-10-29,NC1969,"Don Julio was everything we were hoping for. Excellent empanadas and chorizo for starters, an absolutely huge and truly delicious steak, washed down with a great Argentinian Malbec.  The staff were first class and very friendly and the ambience was authentic old style with a classy feel.  Be prepared to wait in line outside even with a reservation, although we found the greeting staff to be polite with them offering a welcome drink to those waiting.  Whilst it’s not a cheap night out here, it’s certainly worth a visit and is highly recommended.",https://www.tripadvisor.com/ShowUserReviews-g312741-d1066728-r977103132-Don_Julio-Buenos_Aires_Capital_Federal_District.html,5,en
2024-10-24,Christine M,I reserved a table in the Restaurant 2 Months ago because I read an Artikel in a Swiss Newspaper. I reserved a table inside the Restaurant and had to confirm it twice one day before Arrival. When we arrived there was a Long queue in Front of the Restaurant. I Said ‚I have a Reservation‘. They told me: ‚Go in the Queue‘ We had to wait half an Hour. They told me they have overbooked. In the end we received a small table outside - it was a rainy evening.  The mushrooms I ordered were out. The Food and the Service at the table were good. But I am still disappointed that they overbook and that it is not possible to get the table at the time and Place it was reserved.,https://www.tripadvisor.com/ShowUserReviews-g312741-d1066728-r976426837-Don_Julio-Buenos_Aires_Capital_Federal_District.html,2,en
2024-10-23,Howard N,I just dont get what all the fuss is about.   You wait in this line that goes up the street like a cheesy tourist stop.  They sat us at the end which was nice until the rat ran by our table.  Several of the fans weren't working.   At thise prices buy new fans.  Steak was good but no better than many places we ate and salad was lettuce and nothing else.    Such great restaurants in  palermo and this is crazy expensive for rats and no air,https://www.tripadvisor.com/ShowUserReviews-g312741-d1066728-r976388591-Don_Julio-Buenos_Aires_Capital_Federal_District.html,3,en
2024-10-22,ransom59,"What a place. Warm weather, glass of bubbles outside,great staff and tremendous food. Reasonably priced as well. Ate indoors watching the steaks cooked. One portion is enough for two if you have a starter, but ample. Ambience buzzy and always busy. Got to be one of the best in BA. You must go but book beforehand.",https://www.tripadvisor.com/ShowUserReviews-g312741-d1066728-r974995703-Don_Julio-Buenos_Aires_Capital_Federal_District.html,5,en
2024-10-19,Kai C,"A popular spot in Palermo. I recommend the 'large menu' both for the food and the wines (most from Uco Valley) which truly are outstanding.  Don Julio's gives you a sense of Argentina as a sophisticated yet homey, refined and friendly, place. The service was superb... the best places treat you like a friend, and here they do.  Not inexpensive, but worth it.",https://www.tripadvisor.com/ShowUserReviews-g312741-d1066728-r974594588-Don_Julio-Buenos_Aires_Capital_Federal_District.html,5,en
2024-10-19,Scott S,"What a special treat!  Don Julio lives up to the high praise it has received.  The service was second to none, and the steaks were memorable.  Also, what a great ""steakhouse"" atmosphere.  If you like steak, you will LOVE Don Julio!",https://www.tripadvisor.com/ShowUserReviews-g312741-d1066728-r974572298-Don_Julio-Buenos_Aires_Capital_Federal_District.html,5,en
2024-10-18,Jose N,"This place is over rated for the price you pay for the food.  While they are famous for their meat, our steak was tough and not seasoned at all,  their steak knives were poor quality which made things worse. I’ve had much better steaks than the ones in this place.",https://www.tripadvisor.com/ShowUserReviews-g312741-d1066728-r974460118-Don_Julio-Buenos_Aires_Capital_Federal_District.html,1,en
