review_index,sentence_index,sentence,original_review,sample_index,index,char_count,Date,Author,URL,Rating,Language
6,6.4,"And yes, it’s really expensive for a Cadiz where you can often have an amazing dinner including a drink for 10-15 euros per person.","It’s very different from most other 3-star restaurants. The place truly has a soul and a meaning with its focus on fresh, organic and sustainable sea food. We enjoyed the history, the stories about the food, the educational bits, the exceptional service and most of all the food of course.   And yes, it’s really expensive for a Cadiz where you can often have an amazing dinner including a drink for 10-15 euros per person. This makes it challenging as the comparison is so completely out of balance. In London a good dinner is often 100 pounds per person and an exceptional 200 pounds which makes Aponiente great value.  To us it was well worth it but don’t set the expectations too high beforehand.",6,569,558,2019-08-17,Magicmange,https://www.tripadvisor.com/ShowUserReviews-g187434-d9881151-r700063517-Aponiente_Angel_Leon-El_Puerto_de_Santa_Maria_Costa_de_la_Luz_Andalucia.html,5,en
6,6.5,This makes it challenging as the comparison is so completely out of balance.,"It’s very different from most other 3-star restaurants. The place truly has a soul and a meaning with its focus on fresh, organic and sustainable sea food. We enjoyed the history, the stories about the food, the educational bits, the exceptional service and most of all the food of course.   And yes, it’s really expensive for a Cadiz where you can often have an amazing dinner including a drink for 10-15 euros per person. This makes it challenging as the comparison is so completely out of balance. In London a good dinner is often 100 pounds per person and an exceptional 200 pounds which makes Aponiente great value.  To us it was well worth it but don’t set the expectations too high beforehand.",6,569,558,2019-08-17,Magicmange,https://www.tripadvisor.com/ShowUserReviews-g187434-d9881151-r700063517-Aponiente_Angel_Leon-El_Puerto_de_Santa_Maria_Costa_de_la_Luz_Andalucia.html,5,en
6,6.6,In London a good dinner is often 100 pounds per person and an exceptional 200 pounds which makes Aponiente great value.,"It’s very different from most other 3-star restaurants. The place truly has a soul and a meaning with its focus on fresh, organic and sustainable sea food. We enjoyed the history, the stories about the food, the educational bits, the exceptional service and most of all the food of course.   And yes, it’s really expensive for a Cadiz where you can often have an amazing dinner including a drink for 10-15 euros per person. This makes it challenging as the comparison is so completely out of balance. In London a good dinner is often 100 pounds per person and an exceptional 200 pounds which makes Aponiente great value.  To us it was well worth it but don’t set the expectations too high beforehand.",6,569,558,2019-08-17,Magicmange,https://www.tripadvisor.com/ShowUserReviews-g187434-d9881151-r700063517-Aponiente_Angel_Leon-El_Puerto_de_Santa_Maria_Costa_de_la_Luz_Andalucia.html,5,en
6,6.7,To us it was well worth it but don’t set the expectations too high beforehand.,"It’s very different from most other 3-star restaurants. The place truly has a soul and a meaning with its focus on fresh, organic and sustainable sea food. We enjoyed the history, the stories about the food, the educational bits, the exceptional service and most of all the food of course.   And yes, it’s really expensive for a Cadiz where you can often have an amazing dinner including a drink for 10-15 euros per person. This makes it challenging as the comparison is so completely out of balance. In London a good dinner is often 100 pounds per person and an exceptional 200 pounds which makes Aponiente great value.  To us it was well worth it but don’t set the expectations too high beforehand.",6,569,558,2019-08-17,Magicmange,https://www.tripadvisor.com/ShowUserReviews-g187434-d9881151-r700063517-Aponiente_Angel_Leon-El_Puerto_de_Santa_Maria_Costa_de_la_Luz_Andalucia.html,5,en
7,7.1,Big disappointment!,"Big disappointment! I made reservation while I was in the U.S.,  suppose be a good treat for my dad who I didn’t see for 7 years.  But boy what a disappointment , first of all they force you to pick same price /set course menu for all people on the table, which is limited the option to try different things. They have 3 sets of menu with different prices. My dad was upset about that but I was still hope the food is good, but the disappointment continues, same material repeat on most of dishes, basically tofu, bamboo or mushrooms , tastes is not good at all,  I was really questioning how they even got 3 Michelin stars?! The service was also not to the standard, don’t waste your money there!!",7,696,542,2024-07-31,Jen C,https://www.tripadvisor.com/ShowUserReviews-g294212-d3330316-r962617536-King_s_Joy-Beijing.html,1,en
7,7.2,"I made reservation while I was in the U.S.,  suppose be a good treat for my dad who I didn’t see for 7 years.","Big disappointment! I made reservation while I was in the U.S.,  suppose be a good treat for my dad who I didn’t see for 7 years.  But boy what a disappointment , first of all they force you to pick same price /set course menu for all people on the table, which is limited the option to try different things. They have 3 sets of menu with different prices. My dad was upset about that but I was still hope the food is good, but the disappointment continues, same material repeat on most of dishes, basically tofu, bamboo or mushrooms , tastes is not good at all,  I was really questioning how they even got 3 Michelin stars?! The service was also not to the standard, don’t waste your money there!!",7,696,542,2024-07-31,Jen C,https://www.tripadvisor.com/ShowUserReviews-g294212-d3330316-r962617536-King_s_Joy-Beijing.html,1,en
7,7.3,"But boy what a disappointment , first of all they force you to pick same price /set course menu for all people on the table, which is limited the option to try different things.","Big disappointment! I made reservation while I was in the U.S.,  suppose be a good treat for my dad who I didn’t see for 7 years.  But boy what a disappointment , first of all they force you to pick same price /set course menu for all people on the table, which is limited the option to try different things. They have 3 sets of menu with different prices. My dad was upset about that but I was still hope the food is good, but the disappointment continues, same material repeat on most of dishes, basically tofu, bamboo or mushrooms , tastes is not good at all,  I was really questioning how they even got 3 Michelin stars?! The service was also not to the standard, don’t waste your money there!!",7,696,542,2024-07-31,Jen C,https://www.tripadvisor.com/ShowUserReviews-g294212-d3330316-r962617536-King_s_Joy-Beijing.html,1,en
7,7.4,They have 3 sets of menu with different prices.,"Big disappointment! I made reservation while I was in the U.S.,  suppose be a good treat for my dad who I didn’t see for 7 years.  But boy what a disappointment , first of all they force you to pick same price /set course menu for all people on the table, which is limited the option to try different things. They have 3 sets of menu with different prices. My dad was upset about that but I was still hope the food is good, but the disappointment continues, same material repeat on most of dishes, basically tofu, bamboo or mushrooms , tastes is not good at all,  I was really questioning how they even got 3 Michelin stars?! The service was also not to the standard, don’t waste your money there!!",7,696,542,2024-07-31,Jen C,https://www.tripadvisor.com/ShowUserReviews-g294212-d3330316-r962617536-King_s_Joy-Beijing.html,1,en
7,7.5,"My dad was upset about that but I was still hope the food is good, but the disappointment continues, same material repeat on most of dishes, basically tofu, bamboo or mushrooms , tastes is not good at all,  I was really questioning how they even got 3 Michelin stars?!","Big disappointment! I made reservation while I was in the U.S.,  suppose be a good treat for my dad who I didn’t see for 7 years.  But boy what a disappointment , first of all they force you to pick same price /set course menu for all people on the table, which is limited the option to try different things. They have 3 sets of menu with different prices. My dad was upset about that but I was still hope the food is good, but the disappointment continues, same material repeat on most of dishes, basically tofu, bamboo or mushrooms , tastes is not good at all,  I was really questioning how they even got 3 Michelin stars?! The service was also not to the standard, don’t waste your money there!!",7,696,542,2024-07-31,Jen C,https://www.tripadvisor.com/ShowUserReviews-g294212-d3330316-r962617536-King_s_Joy-Beijing.html,1,en
7,7.6,"The service was also not to the standard, don’t waste your money there!","Big disappointment! I made reservation while I was in the U.S.,  suppose be a good treat for my dad who I didn’t see for 7 years.  But boy what a disappointment , first of all they force you to pick same price /set course menu for all people on the table, which is limited the option to try different things. They have 3 sets of menu with different prices. My dad was upset about that but I was still hope the food is good, but the disappointment continues, same material repeat on most of dishes, basically tofu, bamboo or mushrooms , tastes is not good at all,  I was really questioning how they even got 3 Michelin stars?! The service was also not to the standard, don’t waste your money there!!",7,696,542,2024-07-31,Jen C,https://www.tripadvisor.com/ShowUserReviews-g294212-d3330316-r962617536-King_s_Joy-Beijing.html,1,en
7,7.7,!,"Big disappointment! I made reservation while I was in the U.S.,  suppose be a good treat for my dad who I didn’t see for 7 years.  But boy what a disappointment , first of all they force you to pick same price /set course menu for all people on the table, which is limited the option to try different things. They have 3 sets of menu with different prices. My dad was upset about that but I was still hope the food is good, but the disappointment continues, same material repeat on most of dishes, basically tofu, bamboo or mushrooms , tastes is not good at all,  I was really questioning how they even got 3 Michelin stars?! The service was also not to the standard, don’t waste your money there!!",7,696,542,2024-07-31,Jen C,https://www.tripadvisor.com/ShowUserReviews-g294212-d3330316-r962617536-King_s_Joy-Beijing.html,1,en
8,8.1,I had the pleasure of having lunch at Pearl Morissette today and it was an extraordinary culinary adventure.,"I had the pleasure of having lunch at Pearl Morissette today and it was an extraordinary culinary adventure.  The food was creative with explosions of unexpected flavour, beautifully presented and delivered by dedicated staff who had their eye on detail and a positive guest experience.  The setting in the tent was quirky and fun and reminded you of where your food came from.  Add in the glorious fall day in Niagara, and you could not ask for anything more!  I highly recommend this dining experience for anyone planning a visit to Niagara.  You will leave sated, content and with a smile on your face.",8,1072,488,2022-10-29,lovetoshop2015,https://www.tripadvisor.com/ShowUserReviews-g562672-d13168199-r866454874-Restaurant_Pearl_Morissette-Jordan_Station_Lincoln_Ontario.html,5,en
8,8.2,"The food was creative with explosions of unexpected flavour, beautifully presented and delivered by dedicated staff who had their eye on detail and a positive guest experience.","I had the pleasure of having lunch at Pearl Morissette today and it was an extraordinary culinary adventure.  The food was creative with explosions of unexpected flavour, beautifully presented and delivered by dedicated staff who had their eye on detail and a positive guest experience.  The setting in the tent was quirky and fun and reminded you of where your food came from.  Add in the glorious fall day in Niagara, and you could not ask for anything more!  I highly recommend this dining experience for anyone planning a visit to Niagara.  You will leave sated, content and with a smile on your face.",8,1072,488,2022-10-29,lovetoshop2015,https://www.tripadvisor.com/ShowUserReviews-g562672-d13168199-r866454874-Restaurant_Pearl_Morissette-Jordan_Station_Lincoln_Ontario.html,5,en
8,8.3,The setting in the tent was quirky and fun and reminded you of where your food came from.,"I had the pleasure of having lunch at Pearl Morissette today and it was an extraordinary culinary adventure.  The food was creative with explosions of unexpected flavour, beautifully presented and delivered by dedicated staff who had their eye on detail and a positive guest experience.  The setting in the tent was quirky and fun and reminded you of where your food came from.  Add in the glorious fall day in Niagara, and you could not ask for anything more!  I highly recommend this dining experience for anyone planning a visit to Niagara.  You will leave sated, content and with a smile on your face.",8,1072,488,2022-10-29,lovetoshop2015,https://www.tripadvisor.com/ShowUserReviews-g562672-d13168199-r866454874-Restaurant_Pearl_Morissette-Jordan_Station_Lincoln_Ontario.html,5,en
8,8.4,"Add in the glorious fall day in Niagara, and you could not ask for anything more!","I had the pleasure of having lunch at Pearl Morissette today and it was an extraordinary culinary adventure.  The food was creative with explosions of unexpected flavour, beautifully presented and delivered by dedicated staff who had their eye on detail and a positive guest experience.  The setting in the tent was quirky and fun and reminded you of where your food came from.  Add in the glorious fall day in Niagara, and you could not ask for anything more!  I highly recommend this dining experience for anyone planning a visit to Niagara.  You will leave sated, content and with a smile on your face.",8,1072,488,2022-10-29,lovetoshop2015,https://www.tripadvisor.com/ShowUserReviews-g562672-d13168199-r866454874-Restaurant_Pearl_Morissette-Jordan_Station_Lincoln_Ontario.html,5,en
8,8.5,I highly recommend this dining experience for anyone planning a visit to Niagara.,"I had the pleasure of having lunch at Pearl Morissette today and it was an extraordinary culinary adventure.  The food was creative with explosions of unexpected flavour, beautifully presented and delivered by dedicated staff who had their eye on detail and a positive guest experience.  The setting in the tent was quirky and fun and reminded you of where your food came from.  Add in the glorious fall day in Niagara, and you could not ask for anything more!  I highly recommend this dining experience for anyone planning a visit to Niagara.  You will leave sated, content and with a smile on your face.",8,1072,488,2022-10-29,lovetoshop2015,https://www.tripadvisor.com/ShowUserReviews-g562672-d13168199-r866454874-Restaurant_Pearl_Morissette-Jordan_Station_Lincoln_Ontario.html,5,en
8,8.6,"You will leave sated, content and with a smile on your face.","I had the pleasure of having lunch at Pearl Morissette today and it was an extraordinary culinary adventure.  The food was creative with explosions of unexpected flavour, beautifully presented and delivered by dedicated staff who had their eye on detail and a positive guest experience.  The setting in the tent was quirky and fun and reminded you of where your food came from.  Add in the glorious fall day in Niagara, and you could not ask for anything more!  I highly recommend this dining experience for anyone planning a visit to Niagara.  You will leave sated, content and with a smile on your face.",8,1072,488,2022-10-29,lovetoshop2015,https://www.tripadvisor.com/ShowUserReviews-g562672-d13168199-r866454874-Restaurant_Pearl_Morissette-Jordan_Station_Lincoln_Ontario.html,5,en
9,9.1,This is a great place with a very nice elegant  atmosphere and absolutely  impeccable  service.,"This is a great place with a very nice elegant  atmosphere and absolutely  impeccable  service. The food is  ok ( not at all  outstanding ) , but wine is very good  ! The drawback is one hour somehow complicated  drive from Zagreb and last but certainly not least , much to high price for a winery restaurant so far from Zagreb . If our bill would have been halved  ( half price ) I would enthusiastically recommend it the visit.  With current pricing I am afraid, I would not come back....Although I really like the place , the food is just not money worth and three times markup  of wine  from their own winery , totally unacceptable.",9,465,491,2020-10-18,MARKOZagreb,https://www.tripadvisor.com/ShowUserReviews-g812258-d21054079-r774799642-Korak_Winery-Jastrebarsko_Zagreb_County_Central_Croatia.html,4,en
9,9.2,"The food is  ok ( not at all  outstanding ) , but wine is very good  !","This is a great place with a very nice elegant  atmosphere and absolutely  impeccable  service. The food is  ok ( not at all  outstanding ) , but wine is very good  ! The drawback is one hour somehow complicated  drive from Zagreb and last but certainly not least , much to high price for a winery restaurant so far from Zagreb . If our bill would have been halved  ( half price ) I would enthusiastically recommend it the visit.  With current pricing I am afraid, I would not come back....Although I really like the place , the food is just not money worth and three times markup  of wine  from their own winery , totally unacceptable.",9,465,491,2020-10-18,MARKOZagreb,https://www.tripadvisor.com/ShowUserReviews-g812258-d21054079-r774799642-Korak_Winery-Jastrebarsko_Zagreb_County_Central_Croatia.html,4,en
9,9.3,"The drawback is one hour somehow complicated  drive from Zagreb and last but certainly not least , much to high price for a winery restaurant so far from Zagreb .","This is a great place with a very nice elegant  atmosphere and absolutely  impeccable  service. The food is  ok ( not at all  outstanding ) , but wine is very good  ! The drawback is one hour somehow complicated  drive from Zagreb and last but certainly not least , much to high price for a winery restaurant so far from Zagreb . If our bill would have been halved  ( half price ) I would enthusiastically recommend it the visit.  With current pricing I am afraid, I would not come back....Although I really like the place , the food is just not money worth and three times markup  of wine  from their own winery , totally unacceptable.",9,465,491,2020-10-18,MARKOZagreb,https://www.tripadvisor.com/ShowUserReviews-g812258-d21054079-r774799642-Korak_Winery-Jastrebarsko_Zagreb_County_Central_Croatia.html,4,en
9,9.4,If our bill would have been halved  ( half price ) I would enthusiastically recommend it the visit.,"This is a great place with a very nice elegant  atmosphere and absolutely  impeccable  service. The food is  ok ( not at all  outstanding ) , but wine is very good  ! The drawback is one hour somehow complicated  drive from Zagreb and last but certainly not least , much to high price for a winery restaurant so far from Zagreb . If our bill would have been halved  ( half price ) I would enthusiastically recommend it the visit.  With current pricing I am afraid, I would not come back....Although I really like the place , the food is just not money worth and three times markup  of wine  from their own winery , totally unacceptable.",9,465,491,2020-10-18,MARKOZagreb,https://www.tripadvisor.com/ShowUserReviews-g812258-d21054079-r774799642-Korak_Winery-Jastrebarsko_Zagreb_County_Central_Croatia.html,4,en
9,9.5,"With current pricing I am afraid, I would not come back....Although I really like the place , the food is just not money worth and three times markup  of wine  from their own winery , totally unacceptable.","This is a great place with a very nice elegant  atmosphere and absolutely  impeccable  service. The food is  ok ( not at all  outstanding ) , but wine is very good  ! The drawback is one hour somehow complicated  drive from Zagreb and last but certainly not least , much to high price for a winery restaurant so far from Zagreb . If our bill would have been halved  ( half price ) I would enthusiastically recommend it the visit.  With current pricing I am afraid, I would not come back....Although I really like the place , the food is just not money worth and three times markup  of wine  from their own winery , totally unacceptable.",9,465,491,2020-10-18,MARKOZagreb,https://www.tripadvisor.com/ShowUserReviews-g812258-d21054079-r774799642-Korak_Winery-Jastrebarsko_Zagreb_County_Central_Croatia.html,4,en
10,10.1,Had a very slow and relaxing afternoon!,"Had a very slow and relaxing afternoon! Started with fresh fruit platter and traditional sweets Savoury platter was nice too with Chinese pasteries  Recommend to have an empty tummy before you come (skip lunch!), though there is only one piece for each sweet/ savoury to share between two, it is still in a very generous portion, you also get to choose and add extra bite whichever is your favourite one  Our server Carter was very professional and attended to details, you would never run out of tea and make sure everything is alright   Did I mention about the live music harp performance? Just adds that extra tranquility and atmosphere to the total dining experience",10,713,543,2019-12-10,Rainingrain,https://www.tripadvisor.com/ShowUserReviews-g294212-d3330316-r731985159-King_s_Joy-Beijing.html,5,en
10,10.2,Started with fresh fruit platter and traditional sweets Savoury platter was nice too with Chinese pasteries  Recommend to have an empty tummy before you come (skip lunch!,"Had a very slow and relaxing afternoon! Started with fresh fruit platter and traditional sweets Savoury platter was nice too with Chinese pasteries  Recommend to have an empty tummy before you come (skip lunch!), though there is only one piece for each sweet/ savoury to share between two, it is still in a very generous portion, you also get to choose and add extra bite whichever is your favourite one  Our server Carter was very professional and attended to details, you would never run out of tea and make sure everything is alright   Did I mention about the live music harp performance? Just adds that extra tranquility and atmosphere to the total dining experience",10,713,543,2019-12-10,Rainingrain,https://www.tripadvisor.com/ShowUserReviews-g294212-d3330316-r731985159-King_s_Joy-Beijing.html,5,en
10,10.3,"), though there is only one piece for each sweet/ savoury to share between two, it is still in a very generous portion, you also get to choose and add extra bite whichever is your favourite one  Our server Carter was very professional and attended to details, you would never run out of tea and make sure everything is alright   Did I mention about the live music harp performance?","Had a very slow and relaxing afternoon! Started with fresh fruit platter and traditional sweets Savoury platter was nice too with Chinese pasteries  Recommend to have an empty tummy before you come (skip lunch!), though there is only one piece for each sweet/ savoury to share between two, it is still in a very generous portion, you also get to choose and add extra bite whichever is your favourite one  Our server Carter was very professional and attended to details, you would never run out of tea and make sure everything is alright   Did I mention about the live music harp performance? Just adds that extra tranquility and atmosphere to the total dining experience",10,713,543,2019-12-10,Rainingrain,https://www.tripadvisor.com/ShowUserReviews-g294212-d3330316-r731985159-King_s_Joy-Beijing.html,5,en
10,10.4,Just adds that extra tranquility and atmosphere to the total dining experience,"Had a very slow and relaxing afternoon! Started with fresh fruit platter and traditional sweets Savoury platter was nice too with Chinese pasteries  Recommend to have an empty tummy before you come (skip lunch!), though there is only one piece for each sweet/ savoury to share between two, it is still in a very generous portion, you also get to choose and add extra bite whichever is your favourite one  Our server Carter was very professional and attended to details, you would never run out of tea and make sure everything is alright   Did I mention about the live music harp performance? Just adds that extra tranquility and atmosphere to the total dining experience",10,713,543,2019-12-10,Rainingrain,https://www.tripadvisor.com/ShowUserReviews-g294212-d3330316-r731985159-King_s_Joy-Beijing.html,5,en
11,11.1,The food was good but the atmosphere was very stiff.,"The food was good but the atmosphere was very stiff. When I told my son where I was going he said "" I hope your not hungry!"" One of the couses was literally one cherry cut in half covered with some cheese.  As a special effect for dessert the waiter brought dry ice in a bowl and poured Hermes Perfum over it so the table would be covered in perfumed smoke ( what the heck?) When we left with a bill of 630€ for 4, the chef who had sat down at the table next to us, did not even look up let alone said good-bye.  If they want another Michelin Star they need to step it up and polish up on their manners! Also, the toilets are not up to standard. Will NOT go back! ",11,1237,509,2018-07-22,Marie,https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r598600594-La_Distillerie-Bourglinster.html,3,en
11,11.2,"When I told my son where I was going he said "" I hope your not hungry!""","The food was good but the atmosphere was very stiff. When I told my son where I was going he said "" I hope your not hungry!"" One of the couses was literally one cherry cut in half covered with some cheese.  As a special effect for dessert the waiter brought dry ice in a bowl and poured Hermes Perfum over it so the table would be covered in perfumed smoke ( what the heck?) When we left with a bill of 630€ for 4, the chef who had sat down at the table next to us, did not even look up let alone said good-bye.  If they want another Michelin Star they need to step it up and polish up on their manners! Also, the toilets are not up to standard. Will NOT go back! ",11,1237,509,2018-07-22,Marie,https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r598600594-La_Distillerie-Bourglinster.html,3,en
11,11.3,One of the couses was literally one cherry cut in half covered with some cheese.,"The food was good but the atmosphere was very stiff. When I told my son where I was going he said "" I hope your not hungry!"" One of the couses was literally one cherry cut in half covered with some cheese.  As a special effect for dessert the waiter brought dry ice in a bowl and poured Hermes Perfum over it so the table would be covered in perfumed smoke ( what the heck?) When we left with a bill of 630€ for 4, the chef who had sat down at the table next to us, did not even look up let alone said good-bye.  If they want another Michelin Star they need to step it up and polish up on their manners! Also, the toilets are not up to standard. Will NOT go back! ",11,1237,509,2018-07-22,Marie,https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r598600594-La_Distillerie-Bourglinster.html,3,en
11,11.4,As a special effect for dessert the waiter brought dry ice in a bowl and poured Hermes Perfum over it so the table would be covered in perfumed smoke ( what the heck?),"The food was good but the atmosphere was very stiff. When I told my son where I was going he said "" I hope your not hungry!"" One of the couses was literally one cherry cut in half covered with some cheese.  As a special effect for dessert the waiter brought dry ice in a bowl and poured Hermes Perfum over it so the table would be covered in perfumed smoke ( what the heck?) When we left with a bill of 630€ for 4, the chef who had sat down at the table next to us, did not even look up let alone said good-bye.  If they want another Michelin Star they need to step it up and polish up on their manners! Also, the toilets are not up to standard. Will NOT go back! ",11,1237,509,2018-07-22,Marie,https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r598600594-La_Distillerie-Bourglinster.html,3,en
11,11.5,"When we left with a bill of 630€ for 4, the chef who had sat down at the table next to us, did not even look up let alone said good-bye.","The food was good but the atmosphere was very stiff. When I told my son where I was going he said "" I hope your not hungry!"" One of the couses was literally one cherry cut in half covered with some cheese.  As a special effect for dessert the waiter brought dry ice in a bowl and poured Hermes Perfum over it so the table would be covered in perfumed smoke ( what the heck?) When we left with a bill of 630€ for 4, the chef who had sat down at the table next to us, did not even look up let alone said good-bye.  If they want another Michelin Star they need to step it up and polish up on their manners! Also, the toilets are not up to standard. Will NOT go back! ",11,1237,509,2018-07-22,Marie,https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r598600594-La_Distillerie-Bourglinster.html,3,en
11,11.6,If they want another Michelin Star they need to step it up and polish up on their manners!,"The food was good but the atmosphere was very stiff. When I told my son where I was going he said "" I hope your not hungry!"" One of the couses was literally one cherry cut in half covered with some cheese.  As a special effect for dessert the waiter brought dry ice in a bowl and poured Hermes Perfum over it so the table would be covered in perfumed smoke ( what the heck?) When we left with a bill of 630€ for 4, the chef who had sat down at the table next to us, did not even look up let alone said good-bye.  If they want another Michelin Star they need to step it up and polish up on their manners! Also, the toilets are not up to standard. Will NOT go back! ",11,1237,509,2018-07-22,Marie,https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r598600594-La_Distillerie-Bourglinster.html,3,en
11,11.7,"Also, the toilets are not up to standard.","The food was good but the atmosphere was very stiff. When I told my son where I was going he said "" I hope your not hungry!"" One of the couses was literally one cherry cut in half covered with some cheese.  As a special effect for dessert the waiter brought dry ice in a bowl and poured Hermes Perfum over it so the table would be covered in perfumed smoke ( what the heck?) When we left with a bill of 630€ for 4, the chef who had sat down at the table next to us, did not even look up let alone said good-bye.  If they want another Michelin Star they need to step it up and polish up on their manners! Also, the toilets are not up to standard. Will NOT go back! ",11,1237,509,2018-07-22,Marie,https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r598600594-La_Distillerie-Bourglinster.html,3,en
11,11.8,Will NOT go back!,"The food was good but the atmosphere was very stiff. When I told my son where I was going he said "" I hope your not hungry!"" One of the couses was literally one cherry cut in half covered with some cheese.  As a special effect for dessert the waiter brought dry ice in a bowl and poured Hermes Perfum over it so the table would be covered in perfumed smoke ( what the heck?) When we left with a bill of 630€ for 4, the chef who had sat down at the table next to us, did not even look up let alone said good-bye.  If they want another Michelin Star they need to step it up and polish up on their manners! Also, the toilets are not up to standard. Will NOT go back! ",11,1237,509,2018-07-22,Marie,https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r598600594-La_Distillerie-Bourglinster.html,3,en
12,12.1,"Let us be honnest, the place is great and if you stay one night, do not hesitate to take a room in the Maison right across the street, less expensive than the hotel and very nice.","Let us be honnest, the place is great and if you stay one night, do not hesitate to take a room in the Maison right across the street, less expensive than the hotel and very nice. You can even walk by the nice underground passage. Food was great, service excellent despite the COVID and the mask weared by all staff .  My only point of unpleasementless was the sommelier which was quite passive and did not help us to make the best choise.  I recomment the Ile flottante au caviar “Kristal“ and the lamb as well as the Homard “Pattes bleues“. My wife, found of crustacean was not sure of the combination Homard café, but ot worked very well.",12,649,504,2020-07-14,BibouHunter,https://www.tripadvisor.com/ShowUserReviews-g196540-d1440197-r760024348-La_Cote_Saint_Jacques-Joigny_Yonne_Bourgogne_Franche_Comte.html,4,en
12,12.2,You can even walk by the nice underground passage.,"Let us be honnest, the place is great and if you stay one night, do not hesitate to take a room in the Maison right across the street, less expensive than the hotel and very nice. You can even walk by the nice underground passage. Food was great, service excellent despite the COVID and the mask weared by all staff .  My only point of unpleasementless was the sommelier which was quite passive and did not help us to make the best choise.  I recomment the Ile flottante au caviar “Kristal“ and the lamb as well as the Homard “Pattes bleues“. My wife, found of crustacean was not sure of the combination Homard café, but ot worked very well.",12,649,504,2020-07-14,BibouHunter,https://www.tripadvisor.com/ShowUserReviews-g196540-d1440197-r760024348-La_Cote_Saint_Jacques-Joigny_Yonne_Bourgogne_Franche_Comte.html,4,en
12,12.3,"Food was great, service excellent despite the COVID and the mask weared by all staff .","Let us be honnest, the place is great and if you stay one night, do not hesitate to take a room in the Maison right across the street, less expensive than the hotel and very nice. You can even walk by the nice underground passage. Food was great, service excellent despite the COVID and the mask weared by all staff .  My only point of unpleasementless was the sommelier which was quite passive and did not help us to make the best choise.  I recomment the Ile flottante au caviar “Kristal“ and the lamb as well as the Homard “Pattes bleues“. My wife, found of crustacean was not sure of the combination Homard café, but ot worked very well.",12,649,504,2020-07-14,BibouHunter,https://www.tripadvisor.com/ShowUserReviews-g196540-d1440197-r760024348-La_Cote_Saint_Jacques-Joigny_Yonne_Bourgogne_Franche_Comte.html,4,en
12,12.4,My only point of unpleasementless was the sommelier which was quite passive and did not help us to make the best choise.,"Let us be honnest, the place is great and if you stay one night, do not hesitate to take a room in the Maison right across the street, less expensive than the hotel and very nice. You can even walk by the nice underground passage. Food was great, service excellent despite the COVID and the mask weared by all staff .  My only point of unpleasementless was the sommelier which was quite passive and did not help us to make the best choise.  I recomment the Ile flottante au caviar “Kristal“ and the lamb as well as the Homard “Pattes bleues“. My wife, found of crustacean was not sure of the combination Homard café, but ot worked very well.",12,649,504,2020-07-14,BibouHunter,https://www.tripadvisor.com/ShowUserReviews-g196540-d1440197-r760024348-La_Cote_Saint_Jacques-Joigny_Yonne_Bourgogne_Franche_Comte.html,4,en
12,12.5,I recomment the Ile flottante au caviar “Kristal“ and the lamb as well as the Homard “Pattes bleues“.,"Let us be honnest, the place is great and if you stay one night, do not hesitate to take a room in the Maison right across the street, less expensive than the hotel and very nice. You can even walk by the nice underground passage. Food was great, service excellent despite the COVID and the mask weared by all staff .  My only point of unpleasementless was the sommelier which was quite passive and did not help us to make the best choise.  I recomment the Ile flottante au caviar “Kristal“ and the lamb as well as the Homard “Pattes bleues“. My wife, found of crustacean was not sure of the combination Homard café, but ot worked very well.",12,649,504,2020-07-14,BibouHunter,https://www.tripadvisor.com/ShowUserReviews-g196540-d1440197-r760024348-La_Cote_Saint_Jacques-Joigny_Yonne_Bourgogne_Franche_Comte.html,4,en
12,12.6,"My wife, found of crustacean was not sure of the combination Homard café, but ot worked very well.","Let us be honnest, the place is great and if you stay one night, do not hesitate to take a room in the Maison right across the street, less expensive than the hotel and very nice. You can even walk by the nice underground passage. Food was great, service excellent despite the COVID and the mask weared by all staff .  My only point of unpleasementless was the sommelier which was quite passive and did not help us to make the best choise.  I recomment the Ile flottante au caviar “Kristal“ and the lamb as well as the Homard “Pattes bleues“. My wife, found of crustacean was not sure of the combination Homard café, but ot worked very well.",12,649,504,2020-07-14,BibouHunter,https://www.tripadvisor.com/ShowUserReviews-g196540-d1440197-r760024348-La_Cote_Saint_Jacques-Joigny_Yonne_Bourgogne_Franche_Comte.html,4,en
